epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,3.877558,0.338730,6.894632,0.643772,0.880615,0.868512,0.795634,0.797857,0.796744,1701,440,434,1713
2,3.722694,0.326107,6.706751,0.470146,0.938194,0.934200,0.864100,0.868937,0.866512,1851,293,281,1863
3,3.722262,0.417581,6.725493,0.224029,0.944091,0.938801,0.865014,0.878731,0.871819,1850,294,260,1884
4,3.647496,0.286486,6.836319,0.095987,0.948662,0.944645,0.866546,0.890807,0.878509,1851,294,234,1909
5,3.645566,0.285793,6.862184,0.048063,0.954136,0.950463,0.873915,0.891426,0.882584,1866,276,233,1913
6,3.588596,0.209881,6.864892,0.030776,0.956369,0.952825,0.877363,0.888007,0.882653,1879,266,240,1903
7,3.740782,0.434014,6.860831,0.021857,0.959424,0.955283,0.883135,0.898787,0.890892,1889,255,217,1927
8,3.607529,0.293659,6.795210,0.014544,0.960367,0.955216,0.886645,0.901119,0.893824,1897,247,212,1932
9,3.542381,0.228603,6.756717,0.013334,0.962727,0.959164,0.893190,0.892774,0.892982,1914,229,230,1915
10,3.606529,0.365539,6.696127,0.008626,0.965123,0.962311,0.884545,0.907226,0.895742,1889,254,199,1946
11,3.437900,0.167780,6.636559,0.007249,0.967395,0.963765,0.893578,0.908159,0.900809,1911,232,197,1948
12,3.434005,0.181317,6.609678,0.007479,0.965294,0.961471,0.886364,0.909091,0.897583,1893,250,195,1950
13,3.419912,0.150995,6.624518,0.006522,0.968139,0.965337,0.895073,0.914259,0.904564,1912,230,184,1962
14,3.440649,0.243922,6.536310,0.005829,0.968081,0.964921,0.887783,0.914259,0.900826,1894,248,184,1962
15,3.434474,0.212855,6.567560,0.005653,0.968963,0.966319,0.888286,0.915191,0.901538,1895,247,182,1964
16,3.428648,0.251324,6.502679,0.004604,0.969795,0.966319,0.897950,0.919739,0.908714,1921,224,172,1971
17,3.489570,0.384213,6.438470,0.004619,0.973312,0.971336,0.900137,0.921999,0.910937,1928,219,167,1974
18,3.274083,0.061697,6.459780,0.003350,0.972748,0.969950,0.898688,0.927205,0.912724,1921,224,156,1987
19,3.336429,0.209840,6.377012,0.003453,0.971910,0.969088,0.898774,0.924370,0.911392,1923,223,162,1980
20,3.326027,0.211680,6.354000,0.002839,0.975802,0.973471,0.903327,0.937471,0.920082,1930,215,134,2009
21,3.301749,0.181049,6.347346,0.004472,0.977493,0.975395,0.910529,0.940710,0.925373,1948,198,127,2015
22,3.281121,0.157690,6.339425,0.003417,0.977487,0.975470,0.910245,0.936131,0.923006,1945,198,137,2008
23,3.249278,0.137089,6.304533,0.003497,0.978932,0.975257,0.913518,0.936538,0.924885,1955,190,136,2007
24,3.216579,0.096891,6.295979,0.002552,0.980196,0.977714,0.919708,0.941176,0.930318,1970,176,126,2016
25,3.228337,0.149647,6.245825,0.002241,0.980869,0.977831,0.916442,0.951493,0.933638,1958,186,104,2040
26,3.287678,0.265298,6.202731,0.002011,0.981943,0.979678,0.925455,0.949627,0.937385,1980,164,108,2036
27,3.191416,0.107815,6.230752,0.001898,0.982340,0.980422,0.920613,0.951515,0.935809,1967,176,104,2041
28,3.243903,0.256680,6.126748,0.002842,0.982486,0.980735,0.921506,0.947737,0.934438,1972,173,112,2031
29,3.179216,0.094020,6.225684,0.001866,0.983550,0.981499,0.926851,0.951049,0.938794,1982,161,105,2040
30,3.129309,0.096604,6.122142,0.002054,0.985449,0.982578,0.932482,0.952026,0.942153,1993,148,103,2044
