epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.703084,0.495053,8.097112,0.053796,0.817624,0.818409,0.719066,0.761660,0.739751,1506,638,511,1633
2,4.526001,0.270320,7.984899,0.025325,0.917040,0.914123,0.831230,0.829291,0.830259,1783,361,366,1778
3,5.251568,0.716908,8.295337,0.733049,0.463992,0.470437,0.475767,0.448694,0.461834,1084,1060,1182,962
4,5.237398,0.694682,8.310450,0.708088,0.492192,0.488218,0.497500,0.464086,0.480212,1139,1005,1149,995
5,5.231764,0.695150,8.305344,0.702014,0.492228,0.488346,0.496510,0.497900,0.497204,1063,1082,1076,1067
6,5.229612,0.693163,8.306245,0.698507,0.488612,0.491543,0.494819,0.623020,0.551568,777,1365,809,1337
7,5.239479,0.708256,8.309859,0.700682,0.493302,0.491255,0.489818,0.415112,0.449381,1217,927,1254,890
8,5.230784,0.693095,8.313838,0.692562,0.493520,0.496045,0.498993,0.577622,0.535436,899,1244,906,1239
9,5.225218,0.688380,8.315501,0.683843,0.483758,0.487521,0.495192,0.528945,0.511512,991,1155,1009,1133
10,5.225172,0.696087,8.313539,0.678974,0.480471,0.489162,0.484991,0.384328,0.428832,1269,875,1320,824
