epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,3.935864,0.439259,6.928326,0.493330,0.811730,0.806248,0.719596,0.730662,0.725087,1531,611,578,1568
2,3.685387,0.310992,6.934316,0.156387,0.914835,0.904168,0.843037,0.843823,0.843430,1806,337,335,1810
3,3.666828,0.407241,6.928531,0.066111,0.926966,0.920639,0.848681,0.854613,0.851637,1815,327,312,1834
4,3.665795,0.432165,6.926276,0.049652,0.936149,0.933011,0.854520,0.867661,0.861040,1825,317,284,1862
5,3.625267,0.361777,6.916933,0.036816,0.937991,0.935073,0.859852,0.866667,0.863246,1840,303,286,1859
6,3.563302,0.213979,6.923230,0.026825,0.943586,0.942312,0.863148,0.861940,0.862544,1851,293,296,1848
7,3.537056,0.184707,6.905361,0.017487,0.947727,0.947180,0.873950,0.873542,0.873746,1875,270,271,1872
8,3.560825,0.239486,6.911327,0.015612,0.947714,0.945124,0.869505,0.876399,0.872938,1862,282,265,1879
9,3.615511,0.396998,6.891055,0.018641,0.951911,0.950286,0.877144,0.882874,0.880000,1880,265,251,1892
10,3.639896,0.384627,6.913829,0.048551,0.951131,0.949840,0.872399,0.879720,0.876045,1867,276,258,1887
11,3.593568,0.309501,6.922898,0.013863,0.952232,0.951068,0.873441,0.881996,0.877698,1870,274,253,1891
12,3.552449,0.221457,6.906297,0.017862,0.953947,0.953802,0.875805,0.887646,0.881686,1873,270,241,1904
13,3.612894,0.365888,6.914163,0.015762,0.955071,0.953223,0.876859,0.880131,0.878492,1879,265,257,1887
14,3.574521,0.301259,6.896002,0.010026,0.955961,0.955469,0.883450,0.883862,0.883656,1894,250,249,1895
15,3.563702,0.258025,6.910516,0.008723,0.957360,0.956971,0.878802,0.888216,0.883484,1878,263,240,1907
16,3.580655,0.277702,6.929200,0.008290,0.958888,0.958254,0.881348,0.890392,0.885847,1887,257,235,1909
17,3.550569,0.207743,6.912952,0.018327,0.958021,0.957146,0.881591,0.888578,0.885071,1887,256,239,1906
18,3.537074,0.207770,6.899489,0.007036,0.960185,0.958698,0.884401,0.888112,0.886253,1894,249,240,1905
19,3.552354,0.231793,6.911456,0.006515,0.957857,0.957785,0.874254,0.888526,0.881332,1870,274,239,1905
20,3.519453,0.151927,6.912963,0.003667,0.958178,0.957800,0.879406,0.886396,0.882887,1889,260,243,1896
21,3.545078,0.216554,6.908866,0.006705,0.961021,0.960867,0.888424,0.892574,0.890494,1907,240,230,1911
22,3.600624,0.385239,6.887804,0.004377,0.961623,0.961400,0.881270,0.892774,0.886985,1885,258,230,1915
23,3.551561,0.237442,6.909669,0.002917,0.958476,0.958151,0.886258,0.889977,0.888114,1898,245,236,1909
24,3.527420,0.227102,6.860632,0.010438,0.962650,0.961572,0.886993,0.895668,0.891309,1896,245,224,1923
25,3.522577,0.263268,6.830876,0.003053,0.962212,0.961459,0.888991,0.901448,0.895176,1906,241,211,1930
26,3.543609,0.263753,6.872421,0.003162,0.963274,0.961477,0.893747,0.887903,0.890815,1921,226,240,1901
27,3.546241,0.181342,6.939187,0.006852,0.964855,0.964239,0.886489,0.898882,0.892642,1895,247,217,1929
28,3.556010,0.316726,6.855063,0.002979,0.964825,0.964862,0.886888,0.895154,0.891002,1897,245,225,1921
29,3.547363,0.215449,6.918889,0.002899,0.965177,0.964596,0.889195,0.902052,0.895578,1903,241,210,1934
30,3.528931,0.234142,6.866936,0.003011,0.964185,0.963470,0.889921,0.894491,0.892200,1909,237,226,1916
31,3.536065,0.246590,6.869766,0.004243,0.967303,0.966856,0.894347,0.900187,0.897257,1916,228,214,1930
32,3.604018,0.378795,6.901124,0.003230,0.967127,0.966584,0.889803,0.905959,0.897809,1899,241,202,1946
33,3.555163,0.294388,6.869546,0.004392,0.967809,0.967248,0.888583,0.903497,0.895978,1900,243,207,1938
34,3.485762,0.161732,6.836133,0.005004,0.968671,0.967849,0.896218,0.905405,0.900788,1917,225,203,1943
35,3.543549,0.236989,6.894341,0.002638,0.967252,0.966384,0.890165,0.902610,0.896344,1903,239,209,1937
36,3.507359,0.113140,6.921603,0.002168,0.967055,0.965647,0.891284,0.905828,0.898497,1906,237,202,1943
37,3.506303,0.186703,6.858654,0.003824,0.969155,0.968619,0.897706,0.912780,0.905180,1921,223,187,1957
38,3.568914,0.316029,6.874043,0.009136,0.971829,0.971353,0.903420,0.911422,0.907403,1934,209,190,1955
39,3.563807,0.272432,6.902195,0.006229,0.970894,0.969692,0.899175,0.916394,0.907703,1927,220,179,1962
40,3.527104,0.205327,6.886362,0.002988,0.971959,0.971163,0.901692,0.919347,0.910434,1928,215,173,1972
41,3.556908,0.239015,6.919302,0.002751,0.974798,0.974085,0.910133,0.924977,0.917495,1946,196,161,1985
42,3.499408,0.116011,6.901459,0.003789,0.973022,0.972334,0.903315,0.914685,0.908965,1933,210,183,1962
43,3.562151,0.226826,6.940082,0.002300,0.974844,0.974062,0.910351,0.919701,0.915002,1952,194,172,1970
44,3.521898,0.202268,6.876544,0.004531,0.975319,0.974077,0.908632,0.923041,0.915780,1945,199,165,1979
45,3.549748,0.296824,6.851963,0.008395,0.976837,0.975612,0.916820,0.928339,0.922543,1958,181,154,1995
46,3.564153,0.269208,6.909652,0.002740,0.977896,0.976906,0.913043,0.930070,0.921478,1953,190,150,1995
47,3.502795,0.191588,6.849574,0.002288,0.977577,0.976739,0.918086,0.930070,0.924039,1965,178,150,1995
48,3.539268,0.135159,6.968664,0.001454,0.974385,0.973621,0.906508,0.922145,0.914259,1939,204,167,1978
49,3.496359,0.093273,6.913846,0.003546,0.978877,0.978127,0.918311,0.932432,0.925318,1964,178,145,2001
50,3.495472,0.147495,6.870610,0.001949,0.979885,0.979071,0.917582,0.934266,0.925849,1963,180,141,2004
