epoch,loss_train,val_loss,task_loss,cont_loss,adv_loss,auroc,val_auroc,auprc,precision,recall,f1,tn,fp,fn,tp
29,12.276200294494629,12.062588691711426,0.2562251389026642,7.588568210601807,0.0027869425248354673,0.9878402822873191,0.955061822277542,0.9864418320799357,0.9351179673321234,0.9617358842743817,0.94824016563147,2002,143,82,2061
30,12.196415901184082,12.447998046875,0.19526270031929016,7.588662624359131,0.001897061592899263,0.9895210336386807,0.9598791891901586,0.9881674308244779,0.9418710263396912,0.9664492078285182,0.954001839926403,2014,128,72,2074
31,11.990748405456543,12.307600021362305,0.03666281700134277,7.588505744934082,0.00194547139108181,0.9896715821120861,0.9571518249484351,0.9885776399422924,0.9391738538356786,0.9654689687354177,0.9521398987574782,2011,134,74,2069
32,11.975543975830078,12.292764663696289,0.025844834744930267,7.58824348449707,0.0012200177880004048,0.9908595833513717,0.9570133149678605,0.9899990472001698,0.9390794223826715,0.9692594317652539,0.9539307815723126,2006,135,66,2081
33,12.035530090332031,12.61424446105957,0.07049760222434998,7.5880208015441895,0.003540740581229329,0.9901012176707471,0.9568696800020088,0.9890680412489341,0.9422989550204453,0.9659990684676293,0.954001839926403,2014,127,73,2074
34,12.017391204833984,12.487460136413574,0.0570860356092453,7.588102340698242,0.0027074236422777176,0.9919947388652839,0.9557433559435116,0.9912950433665416,0.9493150684931507,0.9710415693601121,0.9600554144539367,2036,111,62,2079
35,11.967240333557129,12.073598861694336,0.017308395355939865,7.588210105895996,0.003839735174551606,0.991765243859991,0.9551408976124885,0.9907308283714169,0.9522716842588343,0.9678171641791045,0.9599814943326394,2040,104,69,2075
36,12.09140396118164,12.298537254333496,0.11157527565956116,7.5882744789123535,0.005646443460136652,0.9921996825573626,0.9570736781691657,0.9914795093180357,0.9514652014652014,0.9692164179104478,0.9602587800369686,2038,106,66,2078
37,12.132671356201172,12.62491512298584,0.1464449167251587,7.5882887840271,0.001979752676561475,0.9915731492026405,0.9536702249770431,0.9906956646708401,0.945124716553288,0.9715617715617716,0.9581609195402299,2022,121,61,2084
38,11.988080024719238,12.144203186035156,0.0340687520802021,7.588151931762695,0.0031099370680749416,0.9918618182023862,0.9548748116794605,0.9909440775634051,0.9488117001828154,0.9696403549743111,0.9591129591129591,2035,112,65,2076
39,12.15252685546875,12.13038158416748,0.16171875596046448,7.588197231292725,0.0021777041256427765,0.9930647393243063,0.9532324424373079,0.9925157893719714,0.9516202647193063,0.9738439981317142,0.9626038781163435,2041,106,56,2085
40,12.038834571838379,12.167336463928223,0.07244458049535751,7.588444232940674,0.0036480193957686424,0.9921524478323673,0.9558618859044995,0.991396836642219,0.9489981785063752,0.9738317757009346,0.9612546125461254,2036,112,56,2084
41,12.095272064208984,12.440857887268066,0.11666126549243927,7.588359832763672,0.0029814320150762796,0.9942998671883412,0.9536659731688069,0.9939537417075388,0.9551692589204026,0.9734265734265735,0.9642114984991919,2045,98,57,2088
42,12.12844467163086,12.853330612182617,0.14251680672168732,7.588481903076172,0.0025005368515849113,0.9938924040650593,0.9583584423783288,0.993457412338932,0.953445915107257,0.9748016798880075,0.9640055376095985,2043,102,54,2089
43,12.103822708129883,12.27942180633545,0.12352209538221359,7.5885210037231445,0.00243029254488647,0.9932536854443549,0.9535911443667655,0.992907093441742,0.950872359963269,0.9650512581547064,0.9579093432007401,2035,107,75,2071
44,12.117630958557129,11.962655067443848,0.13418126106262207,7.588454246520996,0.0025278590619564056,0.9938584669335954,0.9606935835629017,0.9934381392975837,0.9544211485870556,0.9762237762237762,0.9651993546900207,2043,100,51,2094
45,12.027429580688477,12.232787132263184,0.06490180641412735,7.5884833335876465,0.0020683074835687876,0.9936589788928492,0.9566688069215125,0.993105971529789,0.9549425287356322,0.96875,0.9617967122018986,2046,98,67,2077
46,12.042131423950195,12.283102035522461,0.07604865729808807,7.588410377502441,0.0024177986197173595,0.9944408368113454,0.957655237227521,0.9938445772886538,0.9592117323556371,0.9766682221185254,0.9678612716763005,2056,89,50,2093
47,12.073007583618164,13.513752937316895,0.0984102189540863,7.588527202606201,0.004025055095553398,0.9947286497916457,0.9554743294964183,0.9942426257567138,0.9584474885844749,0.9785547785547786,0.9683967704728951,2052,91,46,2099
48,12.043855667114258,12.069458961486816,0.07751172035932541,7.5881476402282715,0.002643567742779851,0.9949977451347447,0.9584636687137691,0.9947684529313541,0.9591555759522716,0.9734513274336283,0.9662505779010634,2052,89,57,2090
49,11.97031021118164,12.08846378326416,0.02085210755467415,7.588010787963867,0.002713022055104375,0.995105657579639,0.9580426353113355,0.9947054717506993,0.9630143319463708,0.9715485074626866,0.9672625957743208,2064,80,61,2083
50,12.12980842590332,12.463152885437012,0.1450841873884201,7.587451934814453,0.002181480173021555,0.9946479403315615,0.9596807461214241,0.9942285700102976,0.9619440623567171,0.9780885780885781,0.9699491447064262,2060,83,47,2098
