epoch,loss_train,val_loss,task_loss,cont_loss,adv_loss,auroc,val_auroc,auprc,precision,recall,f1,tn,fp,fn,tp
30,12.189257621765137,13.035730361938477,0.18503853678703308,7.589502811431885,0.00634254002943635,0.9885260951523199,0.9627488046258201,0.9874655838986375,0.942035600182565,0.9622377622377623,0.9520295202952029,2016,127,81,2064
31,12.151485443115234,12.388726234436035,0.15838898718357086,7.589515686035156,0.003294247668236494,0.9907671443389396,0.9658910335278694,0.9903280002947253,0.9421412300683372,0.9645522388059702,0.9532150265038027,2017,127,76,2068
32,12.208044052124023,12.429957389831543,0.20059189200401306,7.589506149291992,0.005065699573606253,0.9907205814913727,0.9648436238938529,0.9899494277618626,0.9427272727272727,0.9664492078285182,0.9544408651633686,2016,126,72,2074
33,12.02652359008789,12.405162811279297,0.060348231345415115,7.589488983154297,0.005249610170722008,0.9909846900061261,0.9586740989439854,0.9903369845122092,0.9466240875912408,0.9678171641791045,0.9571033210332104,2027,117,69,2075
34,12.355627059936523,12.412703514099121,0.31556594371795654,7.589483737945557,0.003819812089204788,0.9905017365586661,0.9565576093233805,0.9898411706091185,0.9406392694063926,0.9603729603729604,0.9504036908881199,2013,130,85,2060
35,12.143827438354492,12.17609691619873,0.1529206931591034,7.589521884918213,0.0027503923047333956,0.9920993922860464,0.9649261253376281,0.9918501174554728,0.9451553930530164,0.9641025641025641,0.9545349642280175,2023,120,77,2068
36,12.242201805114746,12.23221206665039,0.22930338978767395,7.58951473236084,0.0022177002392709255,0.9918788009315306,0.9613535927456381,0.9913317717892337,0.947536496350365,0.9682983682983684,0.957804934286373,2028,115,68,2077
37,12.094818115234375,12.2342529296875,0.11528556048870087,7.589506149291992,0.002538531320169568,0.9912248585137059,0.9644085732221326,0.9903658118919386,0.9495644199908299,0.9655011655011655,0.9574664817383264,2033,110,74,2071
38,12.139177322387695,12.698569297790527,0.14958041906356812,7.589500427246094,0.00248065497726202,0.9927520310063487,0.958519708877514,0.9922684985557265,0.9502055733211512,0.9701492537313433,0.9600738518347565,2035,109,64,2080
39,12.0264892578125,12.5447998046875,0.06339926272630692,7.589500904083252,0.0015122874174267054,0.9937305500534619,0.9629749196510559,0.9932151011072163,0.9580645161290322,0.9701353243117126,0.9640621377231625,2054,91,64,2079
40,12.235554695129395,12.17632007598877,0.22442013025283813,7.589512348175049,0.0019222067203372717,0.9944286542513326,0.9653960248652177,0.9939455554480797,0.960091743119266,0.9757575757575757,0.9678612716763005,2056,87,52,2093
41,12.07957649230957,12.572648048400879,0.10428627580404282,7.589505195617676,0.0016140473308041692,0.9934464367760081,0.9614570629169955,0.9929683279956163,0.9577594123048668,0.9729477611940298,0.965293845441925,2052,92,58,2086
42,12.087915420532227,12.038122177124023,0.11028033494949341,7.589507102966309,0.002147470600903034,0.9929969874276009,0.9575822796161779,0.9925058458869669,0.9540652273771245,0.96875,0.9613515389956029,2044,100,67,2077
43,11.982275009155273,12.366265296936035,0.028634626418352127,7.589521884918213,0.0022510935086756945,0.9939986751465986,0.9609962406015038,0.9932551423537914,0.9604597701149425,0.9748016798880075,0.9675775822139879,2059,86,54,2089
44,12.16454029083252,12.51305103302002,0.1688081920146942,7.5895233154296875,0.002869591349735856,0.9944976162428333,0.9631214577803286,0.9939422185847756,0.9578561612459917,0.9748251748251748,0.9662661737523105,2051,92,54,2091
45,12.042397499084473,13.120123863220215,0.07503711432218552,7.5895233154296875,0.002254706108942628,0.9948067317565568,0.9579118600780533,0.9946859181453157,0.9529250457038391,0.9706703910614525,0.9617158671586716,2037,103,63,2085
46,12.058454513549805,12.767988204956055,0.0864185020327568,7.589529514312744,0.003469532122835517,0.9932210535658811,0.9611920382519736,0.9928799111994956,0.9523373052245646,0.9701213818860878,0.9611470860314524,2042,104,64,2078
47,12.03535270690918,12.111644744873047,0.067888043820858,7.5895233154296875,0.0043235644698143005,0.9952446682264694,0.9611758966651481,0.9949066579726944,0.9577205882352942,0.9715617715617716,0.9645915297384865,2051,92,61,2084
48,12.423243522644043,12.445150375366211,0.3691384196281433,7.589522361755371,0.002094520488753915,0.9950186349780671,0.9599426060443009,0.9946492747208652,0.9590992647058824,0.9743230625583567,0.9666512274201019,2057,89,55,2087
49,12.284570693969727,12.134014129638672,0.26085376739501953,7.5895233154296875,0.003599543357267976,0.9955231189496354,0.9637316479125341,0.9952112059472662,0.9629972247918593,0.9724427837459131,0.9676969556123635,2067,80,59,2082
50,12.005532264709473,12.232563972473145,0.047050394117832184,7.589526176452637,0.00168430688790977,0.9965845322821525,0.9635070665040534,0.9963762357826708,0.967816091954023,0.9822678488100793,0.9749884205650764,2075,70,38,2105
