epoch,loss_train,val_loss,task_loss,cont_loss,adv_loss,auroc,val_auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,12.42103385925293,12.308552742004395,0.284427672624588,7.593559741973877,0.09650479257106781,0.8595911867592545,0.9226318583562902,0.8522876201237746,0.7627424447451511,0.787243947858473,0.7747995418098511,1614,526,457,1691
2,12.48958969116211,12.275077819824219,0.3929559886455536,7.591341972351074,0.032537441700696945,0.9244388452914433,0.9322017483132041,0.9178790071393134,0.8350515463917526,0.8701541335824381,0.8522415370539799,1779,368,278,1863
3,12.751337051391602,12.43311882019043,0.6003652811050415,7.592811107635498,0.02388686127960682,0.9371142368099771,0.9353863261353038,0.9355579984847785,0.8517350157728707,0.8823529411764706,0.8667736757624398,1817,329,252,1890
4,12.393925666809082,12.490160942077637,0.3288500905036926,7.5896148681640625,0.023304902017116547,0.9463871639326609,0.939574926015604,0.9436744604951441,0.8596171376481313,0.8792540792540793,0.8693247292002766,1835,308,259,1886
5,12.48865032196045,12.44321060180664,0.409856379032135,7.589925765991211,0.013311142101883888,0.9495866087559974,0.9391788153590083,0.9465432934087511,0.8594449418084154,0.8951048951048951,0.876912537108929,1829,314,225,1920
6,12.192461967468262,12.385309219360352,0.181596577167511,7.589900493621826,0.012909398414194584,0.9518042697697386,0.9429693665255757,0.9495058669217051,0.8624220837043634,0.9030303030303031,0.8822591664768845,1834,309,208,1937
7,12.574297904968262,12.326659202575684,0.4792161285877228,7.589593410491943,0.009870147332549095,0.9565670739135732,0.9441817920941245,0.954700723190861,0.8644524236983842,0.9,0.8818681318681318,1846,302,214,1926
8,12.432007789611816,12.467095375061035,0.3716350793838501,7.589315414428711,0.007558345794677734,0.9539918794482689,0.9427942162900893,0.9507736613712628,0.8620535714285714,0.9014939309056956,0.881332724783204,1837,309,211,1931
9,12.579179763793945,12.347882270812988,0.4814160466194153,7.589235305786133,0.012291674502193928,0.9582124866100524,0.9443832658375868,0.9559221934217427,0.8693309384822632,0.903828197945845,0.8862439917601281,1855,291,206,1936
10,12.174882888793945,12.183720588684082,0.17242863774299622,7.5894575119018555,0.008239585906267166,0.9626636079739206,0.9460949606841532,0.9600539288175298,0.8763845813026141,0.923005132991134,0.899090909090909,1866,279,165,1978
11,12.2528657913208,12.131486892700195,0.2320762574672699,7.589508056640625,0.008826413191854954,0.9618359553030575,0.947541924491077,0.9593522844779193,0.8669017188188629,0.9178721418572096,0.8916591115140526,1843,302,176,1967
12,12.317434310913086,12.423219680786133,0.2826578915119171,7.5896124839782715,0.0077741388231515884,0.965579917049819,0.9485442082192959,0.9632333282508497,0.8823790501553485,0.9268065268065268,0.9040472942246476,1878,265,157,1988
