epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.676270,0.332816,8.127976,0.112232,0.884792,0.883651,0.787717,0.825560,0.806194,1667,477,374,1770
2,4.511910,0.243823,7.974505,0.032425,0.941918,0.937262,0.861468,0.875933,0.868640,1842,302,266,1878
3,5.213505,0.693253,8.228929,0.751260,0.451018,0.457193,0.476190,0.457090,0.466445,1066,1078,1164,980
4,5.246187,0.701390,8.315862,0.713674,0.491325,0.491537,0.497585,0.480410,0.488847,1104,1040,1114,1030
5,5.240585,0.697715,8.318531,0.702843,0.495113,0.493879,0.493540,0.534764,0.513326,969,1176,997,1146
6,5.236224,0.693396,8.312277,0.704886,0.488357,0.489493,0.491018,0.573159,0.528919,867,1275,916,1230
7,5.243452,0.708290,8.318656,0.698920,0.492109,0.492160,0.488447,0.423974,0.453933,1192,952,1235,909
8,5.239144,0.693572,8.318497,0.703727,0.487788,0.491033,0.492051,0.591608,0.537257,833,1310,876,1269
9,5.233993,0.688668,8.318109,0.698264,0.481490,0.483599,0.494248,0.541550,0.516819,959,1187,982,1160
10,5.233715,0.695690,8.318856,0.690567,0.474292,0.483551,0.481769,0.375933,0.422321,1277,867,1338,806
