epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.714265,0.438263,8.075599,0.150934,0.818603,0.814010,0.733520,0.732151,0.732835,1575,570,574,1569
2,4.494423,0.271190,7.910706,0.042999,0.939445,0.933412,0.856820,0.884795,0.870583,1827,317,247,1897
3,5.246425,0.697760,8.304573,0.729836,0.432180,0.438815,0.465490,0.553122,0.505537,779,1363,959,1187
4,5.253223,0.718470,8.316381,0.711804,0.492028,0.492488,0.498555,0.482968,0.490638,1104,1041,1108,1035
5,5.238936,0.695670,8.317290,0.702750,0.496029,0.498184,0.492114,0.509804,0.500803,1019,1127,1050,1092
6,5.240512,0.693433,8.318454,0.706635,0.501424,0.500827,0.501404,0.582751,0.539025,900,1243,895,1250
7,5.239193,0.697758,8.319936,0.698474,0.496876,0.501600,0.500961,0.486474,0.493611,1105,1039,1101,1043
8,5.236459,0.692804,8.318236,0.699333,0.498515,0.496406,0.492904,0.486688,0.489777,1075,1072,1099,1042
9,5.238954,0.694344,8.318168,0.703014,0.481735,0.485730,0.493214,0.644123,0.558657,725,1419,763,1381
10,5.233428,0.692583,8.313910,0.698229,0.489343,0.490540,0.492651,0.421518,0.454317,1209,932,1242,905
