epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.678762,0.366070,8.048395,0.174826,0.900188,0.891168,0.797095,0.844683,0.820199,1683,461,333,1811
2,4.521514,0.309528,7.939184,0.031351,0.945780,0.944074,0.868988,0.885208,0.877023,1859,286,246,1897
3,5.269155,0.699758,8.311862,0.765479,0.423052,0.443416,0.451582,0.446312,0.448932,985,1161,1186,956
4,5.219640,0.721975,8.254432,0.709628,0.490228,0.490138,0.496644,0.448276,0.471222,1167,975,1184,962
5,5.237731,0.693305,8.309113,0.711464,0.499163,0.493984,0.496840,0.476679,0.486551,1109,1035,1122,1022
6,5.234809,0.692132,8.317000,0.697999,0.491941,0.489849,0.497161,0.571029,0.531541,901,1240,921,1226
7,5.237867,0.698345,8.316301,0.699292,0.498141,0.497971,0.499290,0.655478,0.566821,733,1410,739,1406
8,5.238027,0.695958,8.315567,0.702568,0.491076,0.491787,0.498478,0.611007,0.549036,826,1318,834,1310
9,5.248405,0.695534,8.317705,0.721354,0.479747,0.487375,0.491354,0.477368,0.484260,1086,1059,1120,1023
10,5.235501,0.693402,8.316382,0.698921,0.493308,0.495935,0.489323,0.502566,0.495856,1021,1124,1066,1077
