epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.736223,0.486930,8.083512,0.142346,0.843480,0.838887,0.759886,0.744284,0.752004,1641,504,548,1595
2,4.530992,0.302651,7.957724,0.036101,0.946038,0.934809,0.869117,0.904384,0.886400,1852,292,205,1939
3,5.176804,0.697534,8.162567,0.747004,0.451511,0.451142,0.482293,0.615564,0.540839,724,1418,825,1321
4,5.238882,0.712641,8.310485,0.694853,0.486222,0.490497,0.487873,0.488101,0.487987,1047,1098,1097,1046
5,5.242850,0.695873,8.324452,0.702517,0.493725,0.492988,0.495212,0.507003,0.501038,1039,1107,1056,1086
6,5.227953,0.693076,8.315189,0.685429,0.497832,0.493620,0.500201,0.579953,0.537133,900,1243,901,1244
7,5.230838,0.697220,8.302143,0.701821,0.498125,0.504388,0.492747,0.491138,0.491941,1060,1084,1091,1053
8,5.225476,0.691737,8.320375,0.675975,0.505582,0.504019,0.503632,0.485754,0.494532,1122,1025,1101,1040
9,5.207492,0.694798,8.316105,0.641950,0.509298,0.514721,0.508190,0.622201,0.559446,853,1291,810,1334
10,5.171879,0.654681,8.320131,0.602401,0.554069,0.537241,0.530799,0.513740,0.522130,1166,975,1044,1103
