epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.626254,0.344091,8.068391,0.067596,0.887057,0.890026,0.788204,0.822761,0.805112,1670,474,380,1764
2,4.429354,0.222889,7.852467,0.020394,0.947350,0.941237,0.875693,0.883862,0.879759,1875,269,249,1895
3,5.148261,0.739768,8.032571,0.794904,0.452859,0.456273,0.469096,0.474347,0.471707,993,1151,1127,1017
4,5.233419,0.702802,8.287614,0.717941,0.489724,0.493097,0.488338,0.468750,0.478344,1091,1053,1139,1005
5,5.225681,0.695227,8.298850,0.696922,0.493805,0.491655,0.489202,0.517965,0.503173,986,1159,1033,1110
6,5.224330,0.691455,8.297853,0.698714,0.492349,0.495087,0.495157,0.595527,0.540724,839,1303,868,1278
7,5.236450,0.713369,8.307446,0.692678,0.494674,0.495228,0.486298,0.422108,0.451935,1188,956,1239,905
8,5.223892,0.692274,8.302223,0.692292,0.497739,0.498482,0.496691,0.594872,0.541366,850,1293,869,1276
9,5.190462,0.686210,8.270453,0.665835,0.507636,0.502347,0.507922,0.523810,0.515744,1059,1087,1020,1122
10,5.178693,0.683040,8.273595,0.641695,0.520427,0.514831,0.499729,0.430504,0.462541,1220,924,1221,923
