epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.652167,0.255685,8.041129,0.228975,0.867622,0.859381,0.760455,0.779953,0.770081,1616,527,472,1673
2,4.421281,0.250602,7.814520,0.021048,0.946289,0.938634,0.864853,0.890289,0.877387,1848,298,235,1907
3,5.195166,0.734582,8.203033,0.705871,0.418428,0.431965,0.448552,0.469464,0.458770,905,1238,1138,1007
4,5.240130,0.691965,8.317122,0.708657,0.510975,0.509516,0.506518,0.507226,0.506872,1083,1060,1057,1088
5,5.230721,0.690893,8.312906,0.695441,0.508283,0.504462,0.505100,0.531002,0.517727,1027,1116,1006,1139
6,5.226221,0.696842,8.310996,0.683188,0.494739,0.495455,0.499509,0.473464,0.486138,1121,1019,1131,1017
7,5.225889,0.695230,8.309551,0.685564,0.488724,0.491160,0.495947,0.484848,0.490335,1086,1057,1105,1040
8,5.209909,0.681777,8.313685,0.661166,0.514792,0.512734,0.503237,0.543336,0.522518,991,1151,980,1166
9,5.203384,0.692369,8.320436,0.631158,0.537522,0.518168,0.524962,0.485089,0.504238,1200,942,1105,1041
10,5.151575,0.605876,8.312749,0.613837,0.592048,0.555875,0.559368,0.677088,0.612624,1002,1143,692,1451
