epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.676512,0.332554,8.128304,0.112590,0.884773,0.883620,0.787367,0.825560,0.806011,1666,478,374,1770
2,4.509598,0.241851,7.971758,0.032597,0.942037,0.937442,0.861595,0.876866,0.869163,1842,302,264,1880
3,5.159397,0.722448,8.110396,0.747154,0.460204,0.462833,0.469227,0.472948,0.471080,997,1147,1130,1014
4,5.224199,0.699349,8.283786,0.706819,0.483609,0.488007,0.489075,0.490672,0.489872,1045,1099,1092,1052
5,5.178516,0.697369,8.207066,0.701629,0.496439,0.494198,0.495795,0.522632,0.508860,1006,1139,1023,1120
6,5.229147,0.691307,8.289471,0.717701,0.493560,0.496267,0.497175,0.615098,0.549885,807,1335,826,1320
7,5.240988,0.707689,8.315045,0.698505,0.494979,0.495110,0.487513,0.437034,0.460895,1159,985,1207,937
8,5.239322,0.693808,8.313077,0.709831,0.491593,0.491870,0.494244,0.580420,0.533877,869,1274,900,1245
9,5.252820,0.688989,8.308434,0.746273,0.483760,0.486620,0.486865,0.519141,0.502485,974,1172,1030,1112
10,5.227870,0.694180,8.305835,0.694560,0.478533,0.483790,0.478046,0.360541,0.411061,1300,844,1371,773
