epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.602072,0.406418,7.977018,0.063648,0.886247,0.878804,0.783448,0.795147,0.789254,1674,471,439,1704
2,4.532639,0.402211,7.893868,0.020031,0.942823,0.936672,0.855541,0.889874,0.872370,1823,322,236,1907
3,5.047628,0.698805,7.947415,0.724176,0.460336,0.455235,0.480862,0.509082,0.494570,961,1180,1054,1093
4,5.213074,0.691865,8.274939,0.701037,0.490129,0.490925,0.495202,0.481343,0.488174,1092,1052,1112,1032
5,5.225919,0.692891,8.301057,0.697073,0.492684,0.493346,0.496164,0.542657,0.518370,961,1182,981,1164
6,5.232932,0.688914,8.316776,0.697386,0.499943,0.495037,0.500671,0.521922,0.511076,1028,1116,1025,1119
7,5.284487,0.682783,8.324258,0.797786,0.489418,0.485890,0.492929,0.455224,0.473327,1140,1004,1168,976
8,5.234445,0.707133,8.300051,0.702414,0.489489,0.486546,0.497914,0.500933,0.499419,1061,1083,1070,1074
9,5.231565,0.706590,8.299098,0.698191,0.491839,0.491657,0.501308,0.537383,0.518719,1004,1144,990,1150
10,5.229267,0.693992,8.310943,0.691904,0.476232,0.483520,0.474181,0.445637,0.459466,1086,1059,1188,955
