epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.693526,0.260018,8.081132,0.263792,0.858314,0.847856,0.751564,0.784149,0.767511,1587,556,463,1682
2,4.498243,0.258015,7.934097,0.036766,0.944496,0.939902,0.861251,0.880952,0.870990,1842,304,255,1887
3,5.169128,0.749657,8.080390,0.775136,0.413406,0.430556,0.441752,0.484382,0.462086,830,1313,1106,1039
4,5.199811,0.692208,8.243876,0.708372,0.514049,0.506886,0.513539,0.503963,0.508706,1119,1024,1064,1081
5,5.236748,0.691979,8.325067,0.693141,0.499809,0.498290,0.504964,0.521678,0.513185,1046,1097,1026,1119
6,5.226498,0.696305,8.297392,0.699190,0.489299,0.493537,0.494898,0.451583,0.472249,1150,990,1178,970
7,5.241034,0.695981,8.319163,0.704605,0.490764,0.485220,0.498597,0.579953,0.536207,892,1251,901,1244
8,5.242472,0.685969,8.317291,0.718551,0.500175,0.499470,0.500445,0.524231,0.512062,1019,1123,1021,1125
9,5.235327,0.689299,8.320463,0.697774,0.492104,0.490602,0.500277,0.420783,0.457099,1240,902,1243,903
10,5.222996,0.694677,8.301805,0.688796,0.475191,0.478664,0.477593,0.348110,0.402699,1329,816,1397,746
