epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.732298,0.473806,8.077633,0.152775,0.827706,0.821776,0.734852,0.752683,0.743661,1563,582,530,1613
2,4.490159,0.273171,7.902817,0.041364,0.938980,0.930510,0.857592,0.890392,0.873684,1827,317,235,1909
3,5.131384,0.700031,8.089748,0.734016,0.453896,0.453486,0.481928,0.559180,0.517688,852,1290,946,1200
4,5.252731,0.709437,8.324920,0.709557,0.485204,0.487984,0.482369,0.497900,0.490011,1000,1145,1076,1067
5,5.235963,0.696243,8.314617,0.699229,0.494803,0.494295,0.495604,0.500000,0.497792,1056,1090,1071,1071
6,5.239255,0.693039,8.321475,0.701154,0.496302,0.495491,0.496127,0.567366,0.529361,907,1236,928,1217
7,5.256059,0.699168,8.322320,0.728315,0.497481,0.501181,0.495513,0.489272,0.492373,1076,1068,1095,1049
8,5.276668,0.693200,8.356731,0.737051,0.497862,0.496840,0.494275,0.483886,0.489025,1087,1060,1105,1036
9,5.217334,0.694735,8.308114,0.670481,0.485752,0.493562,0.491507,0.634328,0.553859,737,1407,784,1360
10,5.235478,0.689456,8.343443,0.672658,0.499978,0.497687,0.497110,0.440615,0.467160,1184,957,1201,946
