epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.674625,0.369446,8.054964,0.156288,0.897631,0.889188,0.802268,0.825093,0.813520,1708,436,375,1769
2,4.505453,0.298672,7.920619,0.029420,0.946838,0.944812,0.868192,0.885208,0.876617,1857,288,246,1897
3,5.069029,0.701029,7.963218,0.747592,0.433255,0.449458,0.450022,0.485528,0.467101,875,1271,1102,1040
4,5.207815,0.720876,8.230892,0.712859,0.490482,0.489525,0.492864,0.482759,0.487759,1076,1066,1110,1036
5,5.217170,0.693298,8.278028,0.704542,0.500320,0.493655,0.506274,0.432836,0.466683,1239,905,1216,928
6,5.194659,0.691318,8.247230,0.695179,0.493077,0.488445,0.496277,0.527713,0.511512,991,1150,1014,1133
7,5.186295,0.702095,8.312661,0.596776,0.496261,0.494754,0.499822,0.655012,0.566990,737,1406,740,1405
8,5.228243,0.696929,8.319556,0.677738,0.492428,0.497970,0.483743,0.569030,0.522932,842,1302,924,1220
9,5.245679,0.694876,8.321961,0.711813,0.486041,0.488354,0.492424,0.485301,0.488837,1073,1072,1103,1040
10,5.235397,0.693858,8.315701,0.699051,0.496171,0.492247,0.493286,0.514232,0.503541,1013,1132,1041,1102
