epoch,loss_train,val_loss,task_loss,cont_loss,adv_loss,auroc,val_auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,12.591341972351074,12.371892929077148,0.42544078826904297,7.593374729156494,0.08522527664899826,0.8200251267213436,0.916425138101729,0.7946424675068203,0.7205882352941176,0.7748837209302326,0.7467503361721202,1492,646,484,1666
2,12.660144805908203,12.375479698181152,0.5324955582618713,7.590751647949219,0.02386433444917202,0.9066506378879605,0.936548532893321,0.8962865236442255,0.8121669626998224,0.8522833178005592,0.8317417007730786,1719,423,317,1829
3,12.132957458496094,12.422155380249023,0.12963731586933136,7.592014312744141,0.017093926668167114,0.9333644424720237,0.9393238274594207,0.9240214709310137,0.8360071301247772,0.8766355140186916,0.8558394160583942,1780,368,264,1876
4,12.331918716430664,12.418732643127441,0.2852514088153839,7.591863632202148,0.01484992727637291,0.9433817329354853,0.9439564105415322,0.9381912315049074,0.8383573612931411,0.8958916900093371,0.8661701647483638,1776,370,223,1919
5,12.202652931213379,12.223511695861816,0.1892465054988861,7.590957164764404,0.01161927729845047,0.950130386250913,0.9449852930626301,0.9462050291365456,0.8596961572832886,0.8986454927603923,0.8787394382279059,1833,314,217,1924
6,12.238896369934082,12.225712776184082,0.21777930855751038,7.590691089630127,0.01133728213608265,0.9548007149427028,0.9468692607897152,0.9516070587842774,0.8634948866162739,0.9049394221808015,0.8837315130830489,1835,307,204,1942
7,12.206583023071289,12.433967590332031,0.19560815393924713,7.589785575866699,0.00931696966290474,0.9588736353085396,0.9490006026516673,0.9547332972701095,0.8712694877505568,0.9127391507232852,0.8915223336371924,1856,289,187,1956
8,12.20528507232666,12.274382591247559,0.19362279772758484,7.589848041534424,0.010413368232548237,0.9597393971841267,0.9471231795681183,0.9565589382043528,0.8718177757927646,0.9091755938518864,0.8901048791609667,1854,287,195,1952
9,12.365362167358398,12.437420845031738,0.32025593519210815,7.589477062225342,0.007243919651955366,0.961425638910426,0.9459617481634528,0.9589577604249224,0.8678492239467849,0.9136321195144724,0.890152376620423,1848,298,185,1957
10,12.196168899536133,12.157867431640625,0.1890561580657959,7.589951515197754,0.0072761052288115025,0.9649940664406366,0.9467537126049214,0.9599385140294038,0.8818827708703375,0.9258741258741259,0.9033431885376393,1877,266,159,1986
11,12.324886322021484,12.245211601257324,0.2895191013813019,7.589636325836182,0.00639871321618557,0.9660052189216912,0.9510300125904377,0.9619501404525271,0.8843085106382979,0.9300699300699301,0.9066121336059987,1882,261,150,1995
12,12.415728569030762,12.102447509765625,0.3612765073776245,7.589801788330078,0.004176027607172728,0.9664192084164087,0.950623063016529,0.9625117835124484,0.8823008849557522,0.9296037296037296,0.9053348467650397,1877,266,151,1994
13,12.374707221984863,12.369755744934082,0.328924298286438,7.589425563812256,0.005561498925089836,0.9701411980460044,0.949558791878901,0.9673675023116453,0.8910714285714286,0.9314045730284648,0.9107916951859457,1901,244,147,1996
14,12.268372535705566,12.594470977783203,0.24812647700309753,7.5896382331848145,0.003701516194269061,0.9696823941340975,0.9491181313064283,0.9670648335255234,0.8910057598582188,0.9384041063929072,0.9140909090909091,1899,246,132,2011
15,12.112314224243164,12.539453506469727,0.12730418145656586,7.589608192443848,0.004186197649687529,0.9720738255719776,0.9497300690521029,0.9682706289124868,0.8956946293830448,0.9425502101821579,0.918525261720528,1912,235,123,2018
16,12.18798542022705,12.23378849029541,0.1867600977420807,7.5895843505859375,0.002954780124127865,0.972805915503069,0.9516177056166797,0.9689542561049875,0.9013771657041315,0.9459207459207459,0.9231119199272065,1921,222,116,2029
17,12.065275192260742,12.838338851928711,0.09126640111207962,7.589569568634033,0.003914613742381334,0.9759936128578218,0.9530936118923262,0.9731813626154397,0.9046770601336303,0.9468531468531468,0.9252847380410023,1929,214,114,2031
18,12.376166343688965,12.904792785644531,0.3322053849697113,7.589568138122559,0.002747093327343464,0.9763514755581951,0.9448705072099862,0.9740530552916351,0.9068825910931174,0.9398601398601398,0.9230769230769231,1936,207,129,2016
19,12.407611846923828,12.85055923461914,0.3553508520126343,7.589521884918213,0.0041770655661821365,0.9761374157663176,0.9485140346157295,0.9739258924696758,0.9021543985637342,0.9375,0.9194876486733761,1926,218,134,2010
