epoch,loss_train,val_loss,task_loss,cont_loss,adv_loss,auroc,val_auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,12.606941223144531,12.559632301330566,0.4865523874759674,7.594481468200684,0.02428375743329525,0.7516229994500446,0.8412483185364542,0.7268768322471211,0.6557235421166306,0.7080223880597015,0.6808701502579053,1347,797,626,1518
2,12.468864440917969,12.368875503540039,0.38486945629119873,7.5957255363464355,0.016538243740797043,0.8768791359591293,0.9267594518975536,0.8598106700922816,0.7744661921708185,0.8131714152265297,0.7933470038733197,1640,507,400,1741
3,12.355019569396973,12.250818252563477,0.3076961636543274,7.591574192047119,0.009697401896119118,0.9298298225783013,0.9407390668044077,0.9213154114064734,0.841987466427932,0.8781512605042017,0.8596892138939671,1793,353,261,1881
4,12.154638290405273,12.38209342956543,0.15805794298648834,7.588228225708008,0.008527608588337898,0.9433014585144402,0.9362866776669776,0.9368415055650807,0.856378233719893,0.8946877912395154,0.8751139471285324,1820,322,226,1920
5,12.172181129455566,12.342039108276367,0.17829275131225586,7.58447265625,0.005949071608483791,0.951764458903983,0.9407409267503472,0.9463807990729867,0.8709532374100719,0.9030303030303031,0.886701762417029,1856,287,208,1937
6,12.322026252746582,12.156177520751953,0.2920190095901489,7.586230278015137,0.005709517747163773,0.9524960754761639,0.9407783114465373,0.9467580450444307,0.8715308863025962,0.9081156716417911,0.8894472361809045,1857,287,197,1947
7,12.284818649291992,12.046693801879883,0.2658624053001404,7.585248947143555,0.004051578231155872,0.9566061280057223,0.9405379811538006,0.9524670725838751,0.8751677852348994,0.9114631873252563,0.8929468157954805,1863,279,190,1956
8,12.367607116699219,12.432229042053223,0.3292164206504822,7.585269451141357,0.004685936030000448,0.958303012899373,0.9387079417461799,0.9534738637064498,0.8717265867731913,0.9164722351843211,0.8935395814376706,1856,289,179,1964
9,12.08592414855957,12.307942390441895,0.1112612709403038,7.586307525634766,0.0038014198653399944,0.9596152222927071,0.9384503359243569,0.954291057205307,0.877295118674429,0.9145658263305322,0.8955428571428572,1872,274,183,1959
10,12.494169235229492,12.358000755310059,0.42424315214157104,7.587189674377441,0.005086177494376898,0.9619941193055248,0.935686485516994,0.958763055471816,0.8737306843267109,0.9230410447761194,0.8977092311181674,1858,286,165,1979
11,12.158859252929688,12.24588394165039,0.16812430322170258,7.586195468902588,0.003281594719737768,0.9623236682060212,0.9336401430503295,0.9577773825438102,0.8823792486583184,0.9193849021435229,0.9005020538566865,1879,263,173,1973
