epoch,loss_train,val_loss,task_loss,cont_loss,adv_loss,auroc,val_auroc,auprc,precision,recall,f1,tn,fp,fn,tp
30,12.222187995910645,12.180808067321777,0.21375401318073273,7.589538097381592,0.002305853646248579,0.9805394354075896,0.9488162708946123,0.977739162554403,0.915958873491283,0.9547996272134203,0.9349760438056126,1954,188,97,2049
31,12.078725814819336,12.695066452026367,0.10293043404817581,7.589542388916016,0.0024055142421275377,0.9838226480317007,0.951162732304337,0.981911643610825,0.91971454058876,0.9613053613053613,0.9400501481650331,1963,180,83,2062
32,12.359270095825195,12.706793785095215,0.3201402425765991,7.589542865753174,0.0016023293137550354,0.9827799514220419,0.9519303544333765,0.980754716168933,0.9210408254822791,0.9571095571095571,0.9387288523090992,1967,176,92,2053
33,12.014206886291504,12.268620491027832,0.0525546595454216,7.589542388916016,0.0031004371121525764,0.9816180077694412,0.9515188256901796,0.9791908734796286,0.9178204555605181,0.9571495109455054,0.9370725034199726,1957,184,92,2055
34,12.172342300415039,12.288387298583984,0.17611311376094818,7.589544773101807,0.0012874479871243238,0.9830500878887554,0.9548596538427047,0.9812516435716848,0.9141323792486583,0.9515828677839852,0.9324817518248175,1948,192,104,2044
35,12.00439739227295,12.006097793579102,0.04508553445339203,7.58953857421875,0.0029822203796356916,0.9847859404555624,0.9550761703547204,0.9833040872981251,0.9199821189092534,0.9603359776014933,0.9397260273972603,1966,179,85,2058
36,12.383045196533203,12.747422218322754,0.33870700001716614,7.58954381942749,0.0013419693568721414,0.9839981969799414,0.9498032519916925,0.9822197480194599,0.9234923492349235,0.957983193277311,0.9404216315307058,1976,170,90,2052
37,12.416617393493652,13.092218399047852,0.36347639560699463,7.589540481567383,0.0027300696820020676,0.9845063975829806,0.9540677236530597,0.9827196670502153,0.9221128021486124,0.960820895522388,0.9410689812699863,1970,174,84,2060
38,12.046817779541016,12.403603553771973,0.07859911769628525,7.589537143707275,0.0020537760574370623,0.9860859845646864,0.9537305402109191,0.9850012518629487,0.9245368278355174,0.9534016775396086,0.9387474191328287,1975,167,100,2046
39,12.036284446716309,12.266397476196289,0.07022613286972046,7.589533805847168,0.0023505950812250376,0.9856543860687237,0.95321579740297,0.9843015880296431,0.9258760107816711,0.9612873134328358,0.9432494279176201,1979,165,83,2061
40,12.097500801086426,12.75202465057373,0.11829300224781036,7.589533805847168,0.001366141950711608,0.9872146124681622,0.9523307326697157,0.9861226250135305,0.9294117647058824,0.9571295433364398,0.9430670339761249,1986,156,92,2054
41,12.096332550048828,12.297795295715332,0.11753323674201965,7.589533805847168,0.001193898031488061,0.9879529709674367,0.9548174187531386,0.9873408113898139,0.9250902527075813,0.9566028931404573,0.9405827024546914,1979,166,93,2050
42,12.058189392089844,12.474586486816406,0.08841153979301453,7.589531898498535,0.0008094581426121294,0.9891187984515095,0.9543672429873019,0.9876911044518469,0.9386084583901774,0.9631357909472702,0.9507139567019807,2010,135,79,2064
43,12.08223819732666,13.16673469543457,0.10646656900644302,7.589531898498535,0.0014227955834940076,0.989263248805946,0.9515034991373218,0.9885720571476976,0.9307553956834532,0.9659356042930471,0.9480192351728876,1991,154,73,2070
44,12.1786470413208,12.577349662780762,0.17994952201843262,7.589531898498535,0.0025509039405733347,0.9887742060397218,0.954122023222363,0.9877226443391103,0.9370185772541912,0.9641025641025641,0.9503676470588235,2004,139,77,2068
45,12.134872436523438,12.300688743591309,0.1457662731409073,7.589531898498535,0.003028337610885501,0.9899272005179327,0.95167943640955,0.9885175163294193,0.9362567811934901,0.9659514925373134,0.950872359963269,2003,141,73,2071
46,11.973082542419434,12.166332244873047,0.021316679194569588,7.589531898498535,0.0025053133722394705,0.9894031237844625,0.9524894181792094,0.9887460347943299,0.9336363636363636,0.9589169000933707,0.9461077844311377,2000,146,88,2054
47,12.178875923156738,12.06218433380127,0.18188904225826263,7.589531898498535,0.0004202120762784034,0.9887130683276727,0.9523105784786017,0.9877173544686128,0.9321266968325792,0.96171802054155,0.9466911764705882,1996,150,82,2060
48,12.034366607666016,13.112799644470215,0.06961006671190262,7.589531898498535,0.0013087750412523746,0.9913144873480851,0.9533239114293196,0.9907275836498732,0.9461433135554541,0.9664335664335665,0.9561808118081181,2025,118,72,2073
49,12.080699920654297,12.641368865966797,0.10448744148015976,7.589531898498535,0.002379944548010826,0.9914930868277726,0.9555229137970616,0.9913558331295111,0.9394213381555153,0.9683131407269339,0.9536484625975218,2008,134,68,2078
50,12.09305191040039,13.101238250732422,0.11479058861732483,7.589531898498535,0.0014517131494358182,0.9894148781689612,0.9548237826203927,0.9886306149718108,0.9339067451335445,0.9617715617715618,0.9476343592099219,1997,146,82,2063
