epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.639572,0.301132,8.060731,0.141321,0.905133,0.893866,0.813476,0.850280,0.831471,1726,418,321,1823
2,4.552089,0.399032,7.925438,0.027067,0.948922,0.943944,0.863986,0.892207,0.877870,1844,301,231,1912
3,5.235851,0.701580,8.284846,0.726949,0.436701,0.446973,0.463301,0.556956,0.505830,764,1382,949,1193
4,5.240803,0.723963,8.297689,0.702580,0.489229,0.492616,0.486860,0.492078,0.489455,1029,1113,1090,1056
5,5.238214,0.694122,8.316548,0.703514,0.492498,0.489910,0.491287,0.407649,0.445577,1239,905,1270,874
6,5.232186,0.691353,8.312041,0.698908,0.489329,0.487268,0.492388,0.527247,0.509222,974,1167,1015,1132
7,5.236117,0.698714,8.316088,0.695696,0.490545,0.489322,0.499648,0.661072,0.569135,723,1420,727,1418
8,5.232159,0.695972,8.312601,0.694082,0.487193,0.487048,0.495969,0.602612,0.544115,831,1313,852,1292
9,5.228484,0.694873,8.311510,0.688922,0.476841,0.486033,0.489105,0.492301,0.490698,1043,1102,1088,1055
10,5.211868,0.690602,8.295974,0.676622,0.496382,0.495666,0.496028,0.524498,0.509866,1003,1142,1019,1124
