epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.625971,0.343816,8.067957,0.067755,0.887143,0.890119,0.787310,0.821828,0.804199,1668,476,382,1762
2,4.429110,0.222989,7.851909,0.020430,0.947311,0.941158,0.876270,0.885261,0.880742,1876,268,246,1898
3,5.270444,0.722435,8.324950,0.733250,0.444805,0.448957,0.465116,0.438433,0.451381,1063,1081,1204,940
4,5.241513,0.698185,8.316848,0.706126,0.494003,0.496530,0.497529,0.422575,0.456999,1229,915,1238,906
5,5.242246,0.695087,8.313759,0.713778,0.494789,0.493441,0.493997,0.518432,0.505920,1007,1138,1032,1111
6,5.238145,0.692528,8.316064,0.705343,0.491161,0.491287,0.497060,0.590867,0.539919,859,1283,878,1268
7,5.242132,0.709392,8.317552,0.696503,0.493963,0.492559,0.490726,0.431903,0.459439,1183,961,1218,926
8,5.232723,0.694529,8.316854,0.691831,0.493898,0.495577,0.493962,0.591142,0.538200,844,1299,877,1268
9,5.219218,0.686713,8.308892,0.680613,0.492803,0.491649,0.498373,0.500467,0.499418,1067,1079,1070,1072
10,5.214472,0.689989,8.310519,0.666383,0.502492,0.501845,0.493452,0.386660,0.433577,1293,851,1315,829
