epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.692298,0.266609,8.063024,0.275322,0.843299,0.832572,0.743590,0.770629,0.756868,1573,570,492,1653
2,4.484180,0.261643,7.901809,0.040892,0.941207,0.935263,0.860156,0.875817,0.867916,1841,305,266,1876
3,5.295176,0.745092,8.335598,0.750610,0.409008,0.426032,0.458126,0.515152,0.484968,836,1307,1040,1105
4,5.255027,0.692300,8.338876,0.714221,0.511485,0.510380,0.511921,0.530536,0.521062,1058,1085,1007,1138
5,5.239590,0.691868,8.313834,0.711281,0.505704,0.503118,0.505804,0.528205,0.516762,1036,1107,1012,1133
6,5.236087,0.694918,8.311000,0.704648,0.491634,0.497518,0.498195,0.449721,0.472718,1167,973,1182,966
7,5.247068,0.695047,8.322168,0.714208,0.489146,0.486990,0.496183,0.606061,0.545645,823,1320,845,1300
8,5.226504,0.684382,8.315918,0.689554,0.504424,0.505152,0.500419,0.556384,0.526920,950,1192,952,1194
9,5.228223,0.688560,8.316139,0.688987,0.496469,0.494851,0.497291,0.427773,0.459920,1214,928,1228,918
10,5.228522,0.695251,8.311814,0.688323,0.482561,0.487905,0.481942,0.379841,0.424843,1270,875,1329,814
