epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.675649,0.330218,8.128433,0.112826,0.884845,0.883618,0.788324,0.825093,0.806290,1669,475,375,1769
2,4.511384,0.243300,7.973950,0.032453,0.942273,0.937451,0.862448,0.877332,0.869827,1844,300,263,1881
3,5.227619,0.693570,8.270127,0.733885,0.453434,0.458321,0.478575,0.463619,0.470978,1061,1083,1150,994
4,5.264150,0.702697,8.325505,0.737817,0.491008,0.491016,0.497630,0.489739,0.493653,1084,1060,1094,1050
5,5.242469,0.696142,8.314369,0.712605,0.496374,0.495192,0.499147,0.546430,0.521720,970,1175,972,1171
6,5.235090,0.693530,8.314322,0.700248,0.490480,0.490970,0.493930,0.606710,0.544542,808,1334,844,1302
7,5.241362,0.708210,8.316322,0.697380,0.493322,0.493113,0.487961,0.425373,0.454523,1187,957,1232,912
8,5.238659,0.693621,8.296065,0.727386,0.492233,0.494853,0.495982,0.604196,0.544767,826,1317,849,1296
9,5.229920,0.688719,8.315160,0.693317,0.482948,0.486684,0.495575,0.522876,0.508860,1006,1140,1022,1120
10,5.232364,0.695524,8.318789,0.688088,0.474871,0.486897,0.478816,0.384795,0.426687,1246,898,1319,825
