epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.655305,0.275557,8.039675,0.218968,0.853441,0.851202,0.741481,0.760839,0.751035,1574,569,513,1632
2,4.445394,0.278355,7.835898,0.020781,0.943749,0.935029,0.863886,0.880019,0.871878,1849,297,257,1885
3,5.234982,0.737316,8.256685,0.724026,0.392729,0.426151,0.422363,0.403263,0.412592,960,1183,1280,865
4,5.232531,0.692406,8.302452,0.709199,0.510689,0.508014,0.510519,0.509091,0.509804,1096,1047,1053,1092
5,5.235097,0.690595,8.309394,0.708327,0.505497,0.501940,0.506579,0.538462,0.522034,1018,1125,990,1155
6,5.235166,0.696153,8.315809,0.696404,0.492574,0.496310,0.500950,0.491155,0.496004,1089,1051,1093,1055
7,5.245327,0.694402,8.320544,0.713094,0.486634,0.487897,0.495755,0.489977,0.492849,1074,1069,1094,1051
8,5.222547,0.684227,8.315137,0.682637,0.503761,0.504550,0.495246,0.534017,0.513901,974,1168,1000,1146
9,5.222804,0.689682,8.316790,0.676424,0.500141,0.498899,0.506501,0.399348,0.446587,1307,835,1289,857
10,5.201693,0.675420,8.315690,0.648248,0.512960,0.509553,0.504320,0.435838,0.467584,1227,918,1209,934
