epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.709362,0.438200,8.078104,0.138429,0.839137,0.836158,0.750480,0.729818,0.740005,1625,520,579,1564
2,4.526451,0.284565,7.963992,0.036403,0.946260,0.935547,0.865591,0.901119,0.882998,1844,300,212,1932
3,5.259369,0.695597,8.305128,0.757059,0.426169,0.437764,0.458599,0.536813,0.494633,782,1360,994,1152
4,5.258100,0.716373,8.312587,0.727620,0.494042,0.498313,0.501899,0.493234,0.497529,1096,1049,1086,1057
5,5.241437,0.695771,8.318453,0.706384,0.496424,0.496073,0.496536,0.501867,0.499187,1056,1090,1067,1075
6,5.242344,0.693336,8.319012,0.709772,0.497297,0.498246,0.497008,0.580886,0.535684,882,1261,899,1246
7,5.239757,0.696855,8.317748,0.702821,0.497847,0.502347,0.498810,0.488806,0.493757,1091,1053,1096,1048
8,5.233708,0.694208,8.316217,0.694791,0.497561,0.498772,0.491955,0.471275,0.481393,1105,1042,1132,1009
9,5.234964,0.697160,8.317495,0.693240,0.482649,0.483274,0.491163,0.622201,0.548971,762,1382,810,1334
10,5.229941,0.692381,8.317835,0.687122,0.492540,0.492597,0.498569,0.486726,0.492576,1090,1051,1102,1045
