epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.639625,0.301189,8.060777,0.141325,0.905130,0.893857,0.813476,0.850280,0.831471,1726,418,321,1823
2,4.554650,0.401446,7.928183,0.026998,0.948879,0.943877,0.865219,0.892674,0.878732,1847,298,230,1913
3,5.242419,0.703597,8.279009,0.744691,0.413629,0.430420,0.456216,0.544818,0.496596,755,1391,975,1167
4,5.253839,0.723714,8.312389,0.712708,0.488244,0.492038,0.484848,0.484623,0.484735,1037,1105,1106,1040
5,5.238111,0.693753,8.310739,0.710031,0.493490,0.487148,0.491710,0.401119,0.441819,1255,889,1284,860
6,5.239547,0.691342,8.318987,0.706000,0.487575,0.485261,0.489597,0.515137,0.502043,988,1153,1041,1106
7,5.237934,0.699030,8.313811,0.701548,0.490086,0.489356,0.499825,0.664802,0.570628,716,1427,719,1426
8,5.236876,0.696271,8.314919,0.700697,0.485393,0.484897,0.492710,0.614739,0.547001,787,1357,826,1318
9,5.233469,0.695459,8.313704,0.695949,0.477225,0.484405,0.485144,0.487634,0.486386,1036,1109,1098,1045
10,5.232337,0.693168,8.314986,0.694339,0.488941,0.489157,0.491135,0.517032,0.503751,997,1148,1035,1108
