epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.625700,0.343442,8.067905,0.067607,0.887074,0.890047,0.788204,0.822761,0.805112,1670,474,380,1764
2,4.431112,0.222979,7.855700,0.020272,0.947286,0.941122,0.875751,0.884328,0.880019,1875,269,248,1896
3,5.278139,0.732147,8.316377,0.749331,0.432166,0.439769,0.462854,0.441698,0.452029,1045,1099,1197,947
4,5.238695,0.698758,8.306417,0.711449,0.494077,0.496668,0.495501,0.410914,0.449261,1247,897,1263,881
5,5.241850,0.696389,8.315212,0.710218,0.495374,0.492893,0.493694,0.511433,0.502407,1021,1124,1047,1096
6,5.235256,0.692236,8.314851,0.701162,0.491705,0.492421,0.494574,0.594595,0.539992,838,1304,870,1276
7,5.242810,0.710848,8.315107,0.699239,0.493499,0.492075,0.488273,0.427239,0.455721,1184,960,1228,916
8,5.236467,0.695773,8.316729,0.698337,0.493588,0.493149,0.494177,0.593473,0.539293,840,1303,872,1273
9,5.232324,0.688533,8.315081,0.698379,0.487897,0.489509,0.496454,0.522876,0.509322,1010,1136,1022,1120
10,5.232080,0.695013,8.316451,0.690553,0.481835,0.492115,0.478769,0.362873,0.412842,1297,847,1366,778
