epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,1.745810,0.671739,8.055943,0.000456,0.873345,0.863976,0.774667,0.814106,0.793897,1640,507,398,1743
2,1.700730,0.393488,8.109670,0.000165,0.925030,0.912751,0.839484,0.880597,0.859549,1783,361,256,1888
3,1.730667,0.393443,8.254915,0.001659,0.935149,0.927183,0.840939,0.884848,0.862335,1784,359,247,1898
4,1.729262,0.343171,8.303139,0.000000,0.940820,0.934318,0.859927,0.885208,0.872384,1836,309,246,1897
5,1.692503,0.197480,8.265037,0.000000,0.948399,0.941529,0.864198,0.913753,0.888285,1835,308,185,1960
6,1.742192,0.450533,8.260426,0.000000,0.953673,0.948949,0.871300,0.906250,0.888432,1857,287,201,1943
7,1.669172,0.180612,8.165237,0.000003,0.951775,0.946191,0.862357,0.915500,0.888134,1833,313,181,1961
8,1.689831,0.166527,8.282628,0.000000,0.955162,0.950065,0.874441,0.913206,0.893403,1864,281,186,1957
9,1.691509,0.291785,8.165756,0.000001,0.953308,0.948183,0.864414,0.917559,0.890194,1832,309,177,1970
10,1.661584,0.130966,8.175824,0.000377,0.956184,0.949695,0.867933,0.916511,0.891561,1845,299,179,1965
11,1.694066,0.204785,8.265546,0.000000,0.954615,0.947849,0.862009,0.932804,0.896011,1825,320,144,1999
12,1.697423,0.245610,8.241119,0.000129,0.953685,0.946880,0.865055,0.919197,0.891304,1840,307,173,1968
13,1.703390,0.248216,8.268723,0.000004,0.956305,0.951017,0.858568,0.923903,0.890038,1820,326,163,1979
14,1.683200,0.405318,8.010673,0.000002,0.958969,0.954304,0.870939,0.925373,0.897332,1850,294,160,1984
15,1.709140,0.350311,8.195387,0.000000,0.960751,0.955285,0.873578,0.931437,0.901580,1855,289,147,1997
16,1.677597,0.232866,8.155071,0.000016,0.960060,0.953070,0.869753,0.938375,0.902762,1845,301,132,2010
17,1.719124,0.357808,8.237343,0.000157,0.957689,0.951647,0.855381,0.938404,0.894971,1805,340,132,2011
18,1.608407,0.109817,7.932217,0.000001,0.960253,0.953359,0.874084,0.945870,0.908561,1853,292,116,2027
19,1.616497,0.175466,7.907009,0.000004,0.959552,0.951537,0.864865,0.939860,0.900804,1828,315,129,2016
