epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,3.617962,0.247508,6.914225,0.074190,0.918069,0.909544,0.822438,0.868065,0.844636,1741,402,283,1862
2,3.545301,0.377309,6.705751,0.007541,0.952247,0.944884,0.874830,0.900140,0.887305,1869,276,214,1929
3,3.412318,0.414889,6.406693,0.003053,0.960959,0.957551,0.881081,0.911463,0.896015,1878,264,190,1956
4,3.340909,0.284673,6.393587,0.003558,0.961533,0.956092,0.882247,0.916861,0.899221,1885,262,178,1963
5,3.174372,0.124402,6.221578,0.002765,0.965679,0.961940,0.891208,0.935664,0.912895,1898,245,138,2007
6,3.126000,0.225213,6.024096,0.002691,0.969522,0.965304,0.902066,0.937004,0.919203,1927,218,135,2008
7,3.023116,0.239094,5.804195,0.002944,0.974486,0.970746,0.908845,0.939366,0.923853,1942,202,130,2014
8,2.838188,0.106333,5.568188,0.001856,0.977757,0.973869,0.917152,0.955224,0.935801,1959,185,96,2048
9,2.865464,0.228021,5.501011,0.001896,0.980671,0.977696,0.923492,0.957090,0.939991,1974,170,92,2052
10,2.682729,0.107615,5.256143,0.001700,0.983803,0.981080,0.934911,0.958917,0.946762,2003,143,88,2054
