epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.620788,0.296482,8.051365,0.118239,0.869659,0.862263,0.764963,0.816698,0.789984,1606,538,393,1751
2,4.551906,0.390083,7.935801,0.023355,0.937131,0.936931,0.854302,0.861876,0.858072,1830,315,296,1847
3,5.232711,0.697516,8.300790,0.706789,0.479241,0.483030,0.482969,0.516340,0.499097,962,1184,1036,1106
4,5.242379,0.720863,8.306564,0.698759,0.492847,0.494045,0.495643,0.450606,0.472053,1158,984,1179,967
5,5.227539,0.692112,8.304508,0.697218,0.497211,0.493203,0.497415,0.448694,0.471800,1172,972,1182,962
6,5.231266,0.691583,8.314146,0.694547,0.492310,0.489995,0.497966,0.570098,0.531596,907,1234,923,1224
7,5.234449,0.699703,8.313554,0.694255,0.499367,0.497769,0.502303,0.661072,0.570853,738,1405,727,1418
8,5.231723,0.696456,8.311592,0.693884,0.494547,0.493003,0.494136,0.589552,0.537644,850,1294,880,1264
9,5.228472,0.694390,8.308121,0.693060,0.483680,0.491314,0.492172,0.469435,0.480535,1107,1038,1137,1006
10,5.228086,0.693630,8.308021,0.693084,0.494360,0.495407,0.495000,0.508166,0.501497,1034,1111,1054,1089
