epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.553017,0.317725,7.973998,0.048684,0.848377,0.833971,0.754491,0.764349,0.759388,1612,533,505,1638
2,4.530770,0.375532,7.917671,0.014123,0.930052,0.926472,0.839310,0.862809,0.850897,1791,354,294,1849
3,5.227690,0.689695,8.289575,0.716122,0.472709,0.479083,0.490431,0.477410,0.483833,1076,1065,1122,1025
4,5.233670,0.691668,8.311722,0.701946,0.485870,0.489500,0.490592,0.498601,0.494564,1034,1110,1075,1069
5,5.225626,0.693855,8.298557,0.698369,0.493899,0.494692,0.496056,0.557110,0.524813,929,1214,950,1195
6,5.230765,0.689754,8.315454,0.693753,0.502066,0.495485,0.500224,0.520522,0.510171,1029,1115,1028,1116
7,5.224319,0.681332,8.311442,0.692852,0.492055,0.490318,0.492152,0.453358,0.471959,1141,1003,1172,972
8,5.226230,0.711462,8.299712,0.682462,0.492530,0.489850,0.501750,0.534981,0.517833,1005,1139,997,1147
9,5.222670,0.703471,8.307855,0.673576,0.493045,0.496689,0.497709,0.558411,0.526316,942,1206,945,1195
10,5.198021,0.693577,8.281229,0.662470,0.473778,0.482769,0.480899,0.399440,0.436401,1221,924,1287,856
