epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,5.150194,0.246858,8.303710,0.592981,0.818964,0.812362,0.728654,0.760971,0.744462,1539,607,512,1630
2,5.059698,0.180366,8.288605,0.252309,0.942313,0.937561,0.862038,0.892207,0.876863,1839,306,231,1912
3,5.000843,0.177695,8.250563,0.074828,0.951060,0.948122,0.871748,0.890443,0.880996,1862,281,235,1910
4,4.949817,0.321681,8.130287,0.036539,0.955966,0.952036,0.878071,0.899348,0.888582,1874,268,216,1930
5,4.901819,0.245704,8.080124,0.023018,0.957759,0.955027,0.872793,0.899673,0.886029,1864,281,215,1928
6,4.874261,0.266248,8.030004,0.015046,0.964226,0.961438,0.887273,0.910873,0.898918,1897,248,191,1952
7,4.828750,0.189052,7.980822,0.012234,0.964341,0.960379,0.889238,0.924476,0.906514,1896,247,162,1983
8,4.846176,0.182048,8.010713,0.016688,0.965444,0.962096,0.885217,0.923579,0.903991,1885,257,164,1982
9,4.943191,0.405275,8.100846,0.008137,0.968861,0.965620,0.892905,0.933302,0.912657,1904,240,143,2001
10,4.773296,0.272466,7.859790,0.014647,0.970946,0.967836,0.897794,0.929604,0.913422,1916,227,151,1994
11,4.878260,0.329401,8.015409,0.015666,0.972003,0.968443,0.903153,0.936041,0.919303,1931,215,137,2005
12,4.708030,0.235076,7.764378,0.011939,0.972048,0.968777,0.893143,0.936508,0.914312,1906,240,136,2006
13,4.790949,0.312596,7.877124,0.010778,0.974377,0.972002,0.902461,0.941204,0.921425,1927,218,126,2017
14,4.701996,0.147435,7.785477,0.006116,0.975254,0.971749,0.910193,0.945429,0.927477,1944,200,117,2027
15,4.932583,0.135173,8.174743,0.003513,0.977706,0.974040,0.914337,0.945896,0.929849,1954,190,116,2028
16,4.708696,0.194811,7.781682,0.003624,0.979401,0.976052,0.911528,0.951937,0.931294,1947,198,103,2040
17,4.839041,0.220472,7.990581,0.002990,0.980045,0.977125,0.913140,0.957049,0.934579,1951,195,92,2050
18,4.770048,0.141381,7.902019,0.002803,0.982878,0.980685,0.926126,0.958508,0.942039,1979,164,89,2056
19,4.737151,0.199278,7.827815,0.003030,0.984405,0.981906,0.928251,0.965035,0.946286,1983,160,75,2070
20,4.593395,0.107636,7.618732,0.003139,0.985578,0.983194,0.930201,0.968328,0.948882,1985,156,68,2079
21,4.739788,0.067950,7.875941,0.003166,0.986470,0.984744,0.929470,0.965019,0.946911,1987,157,75,2069
22,4.845315,0.159190,8.021543,0.002754,0.985730,0.984111,0.920607,0.962687,0.941176,1966,178,80,2064
23,4.719630,0.191690,7.801301,0.002556,0.987668,0.986185,0.927705,0.963170,0.945105,1982,161,79,2066
24,4.798333,0.116021,7.956873,0.005023,0.988392,0.986947,0.931470,0.963170,0.947055,1991,152,79,2066
25,4.703487,0.052092,7.820453,0.003981,0.989152,0.987550,0.941390,0.966418,0.953740,2015,129,72,2072
26,4.664912,0.133986,7.729688,0.001510,0.989913,0.988604,0.936122,0.971069,0.953275,2003,142,62,2081
27,4.668668,0.087341,7.751052,0.002844,0.990676,0.989594,0.938628,0.971963,0.955005,2012,136,60,2080
28,4.709678,0.093226,7.817099,0.003866,0.990971,0.989749,0.947056,0.967817,0.957324,2028,116,69,2075
29,4.697442,0.126169,7.786577,0.001311,0.993090,0.992357,0.948753,0.975746,0.962060,2031,113,52,2092
30,4.691092,0.122887,7.777275,0.000751,0.992674,0.991863,0.948730,0.974825,0.961600,2030,113,54,2091
31,4.659101,0.079708,7.737731,0.002603,0.992197,0.991570,0.945701,0.975724,0.960478,2026,120,52,2090
32,4.673122,0.083554,7.760140,0.001635,0.990812,0.990157,0.940244,0.968298,0.954065,2011,132,68,2077
33,4.700422,0.113394,7.795234,0.003014,0.993936,0.993535,0.950045,0.975746,0.962724,2034,110,52,2092
34,4.708603,0.055715,7.828737,0.001088,0.994893,0.994446,0.957818,0.974802,0.966235,2053,92,54,2089
35,4.797632,0.148448,7.946131,0.001319,0.994862,0.994564,0.954504,0.979916,0.967043,2047,100,43,2098
36,4.696239,0.117488,7.787628,0.000822,0.995656,0.995407,0.957195,0.980410,0.968664,2050,94,42,2102
37,4.731009,0.104781,7.849527,0.001679,0.995655,0.995370,0.962895,0.980410,0.971574,2063,81,42,2102
38,4.653173,0.167667,7.698938,0.001384,0.995172,0.994574,0.958753,0.976657,0.967623,2056,90,50,2092
39,4.623545,0.072590,7.681399,0.000936,0.995390,0.995015,0.960749,0.982268,0.971389,2059,86,38,2105
40,4.660448,0.041643,7.752140,0.004176,0.997092,0.997002,0.963420,0.982743,0.972985,2064,80,37,2107
41,4.661876,0.120394,7.729242,0.001261,0.995547,0.994949,0.964171,0.979468,0.971759,2067,78,44,2099
42,4.726371,0.066174,7.854809,0.001253,0.994162,0.993706,0.952968,0.973414,0.963083,2041,103,57,2087
43,4.692470,0.086635,7.791447,0.001372,0.995829,0.995575,0.959891,0.982276,0.970954,2056,88,38,2106
44,4.686127,0.009130,7.806264,0.002714,0.996690,0.996467,0.967608,0.976190,0.971880,2076,70,51,2091
45,4.688773,0.088985,7.784656,0.000910,0.997020,0.996842,0.966514,0.983201,0.974786,2072,73,36,2107
46,4.642830,0.163492,7.682987,0.001696,0.997094,0.997032,0.966544,0.982759,0.974584,2069,73,37,2109
47,4.645045,0.069424,7.717527,0.003222,0.997600,0.997538,0.970588,0.984615,0.977551,2079,64,33,2112
48,4.582933,0.034394,7.626359,0.001197,0.996611,0.996501,0.962963,0.981818,0.972299,2062,81,39,2106
49,4.615384,0.010152,7.688428,0.001482,0.997600,0.997481,0.974146,0.984601,0.979346,2089,56,33,2110
50,4.463086,0.026147,7.428551,0.003630,0.998208,0.998149,0.974689,0.987413,0.981010,2088,55,27,2118
51,4.674381,0.059190,7.769574,0.003995,0.997822,0.997721,0.974619,0.984615,0.979592,2088,55,33,2112
52,4.659207,0.058959,7.745090,0.001805,0.998294,0.998170,0.978704,0.987389,0.983027,2101,46,27,2114
53,4.543695,0.080267,7.545625,0.001334,0.997821,0.997787,0.970954,0.982734,0.976809,2082,63,37,2106
54,4.601952,0.038252,7.656735,0.001298,0.998034,0.997900,0.971520,0.987856,0.979620,2085,62,26,2115
55,4.630882,0.021027,7.710170,0.002871,0.998466,0.998440,0.976048,0.987879,0.981928,2091,52,26,2119
56,4.537077,0.057611,7.542048,0.001631,0.998987,0.998957,0.983341,0.991138,0.987224,2108,36,19,2125
57,4.605832,0.051797,7.658679,0.001324,0.998894,0.998859,0.983751,0.988340,0.986040,2109,35,25,2119
58,4.576538,0.084605,7.599025,0.001005,0.998201,0.998130,0.976026,0.987407,0.981683,2092,52,27,2117
59,4.543580,0.050742,7.555350,0.001103,0.998479,0.998351,0.979573,0.984601,0.982081,2101,44,33,2110
60,4.579279,0.015314,7.626354,0.002018,0.997905,0.997734,0.972861,0.986474,0.979620,2085,59,29,2115
61,4.523347,0.090864,7.508237,0.001159,0.998228,0.998114,0.978301,0.988340,0.983295,2097,47,25,2119
62,4.630566,0.039690,7.704117,0.000786,0.999398,0.999389,0.985615,0.989748,0.987677,2111,31,22,2124
63,4.587261,0.063170,7.624113,0.000796,0.999253,0.999226,0.986059,0.990201,0.988126,2115,30,21,2122
64,4.485026,0.051884,7.457432,0.000949,0.999640,0.999636,0.988848,0.993000,0.990920,2121,24,15,2128
65,4.620720,0.002478,7.699710,0.001993,0.999741,0.999735,0.989805,0.996734,0.993257,2123,22,7,2136
66,4.565637,0.038169,7.596298,0.001122,0.999695,0.999691,0.990719,0.994874,0.992792,2122,20,11,2135
67,4.638975,0.100511,7.697361,0.002273,0.999035,0.999029,0.982847,0.988806,0.985817,2107,37,24,2120
68,4.559420,0.020863,7.591755,0.000971,0.999174,0.999170,0.984223,0.989734,0.986971,2111,34,22,2121
69,4.540631,0.057125,7.548158,0.001555,0.999241,0.999234,0.985581,0.988801,0.987188,2114,31,24,2119
70,4.630943,0.059307,7.698197,0.000818,0.998316,0.998238,0.979639,0.986946,0.983279,2099,44,28,2117
71,4.567065,0.019267,7.604944,0.001226,0.998896,0.998869,0.980627,0.991142,0.985857,2101,42,19,2126
72,4.524067,0.008250,7.537188,0.000521,0.999746,0.999746,0.990693,0.993467,0.992078,2125,20,14,2129
73,4.569766,0.004176,7.614652,0.000697,0.999765,0.999759,0.993033,0.996272,0.994650,2127,15,8,2138
74,4.517411,0.015326,7.523758,0.000455,0.999911,0.999908,0.994426,0.998135,0.996277,2131,12,4,2141
75,4.540804,0.020846,7.560802,0.000770,0.999754,0.999747,0.993476,0.994867,0.994171,2131,14,11,2132
76,4.558503,0.002498,7.596279,0.001178,0.999906,0.999904,0.995342,0.997666,0.996503,2136,10,5,2137
77,4.630983,0.037096,7.705607,0.000997,0.999728,0.999724,0.993479,0.994869,0.994174,2130,14,11,2133
78,4.438867,0.016446,7.392319,0.000928,0.999735,0.999731,0.991142,0.992067,0.991604,2126,19,17,2126
79,4.583305,0.004997,7.637009,0.000501,0.999392,0.999370,0.986574,0.993473,0.990012,2114,29,14,2131
80,4.690456,0.019623,7.804904,0.017948,0.999767,0.999770,0.993020,0.994408,0.993714,2127,15,12,2134
81,4.572760,0.022199,7.613487,0.001138,0.999656,0.999645,0.991643,0.995804,0.993719,2125,18,9,2136
82,4.567760,0.005531,7.610898,0.000575,0.999514,0.999484,0.989767,0.993464,0.991612,2124,22,14,2128
83,4.480138,0.015286,7.461534,0.000803,0.999442,0.999433,0.988863,0.993473,0.991163,2119,24,14,2131
84,4.646862,0.013147,7.740206,0.000542,0.999734,0.999744,0.990706,0.994403,0.992551,2124,20,12,2132
85,4.583092,0.005030,7.636637,0.000518,0.999414,0.999464,0.988383,0.992534,0.990454,2120,25,16,2127
86,4.590133,0.002232,7.649322,0.000470,0.999742,0.999724,0.992089,0.996262,0.994171,2131,17,8,2132
87,4.514230,0.002835,7.522526,0.000735,0.999969,0.999968,0.998136,0.998601,0.998369,2139,4,3,2142
88,4.479599,0.030616,7.455638,0.000460,0.999983,0.999982,0.998135,0.999067,0.998601,2141,4,2,2141
89,4.550790,0.003769,7.583225,0.000505,0.999994,0.999994,0.998137,0.999534,0.998835,2140,4,1,2143
90,4.492176,0.001780,7.485634,0.002197,0.999995,0.999995,0.999533,0.999067,0.999300,2143,1,2,2142
91,4.641592,0.002794,7.734904,0.000451,1.000000,1.000000,1.000000,1.000000,1.000000,2145,0,0,2143
92,4.601432,0.003762,7.667552,0.000741,0.999992,0.999992,0.998134,0.998600,0.998367,2141,4,3,2140
93,4.540771,0.001232,7.567319,0.000666,0.999990,0.999990,0.998603,0.999068,0.998836,2138,3,2,2145
94,4.563206,0.016549,7.599657,0.000513,0.999946,0.999947,0.998132,0.996735,0.997433,2140,4,7,2137
95,4.669305,0.038618,7.769009,0.000883,0.998284,0.998041,0.985555,0.986934,0.986244,2114,31,28,2115
96,4.469969,0.008143,7.446998,0.000705,0.997044,0.997145,0.969025,0.978068,0.973525,2078,67,47,2096
97,4.515272,0.010244,7.521831,0.000622,0.999518,0.999469,0.991620,0.993934,0.992776,2127,18,13,2130
98,4.577522,0.011519,7.624876,0.001465,0.999989,0.999989,0.997208,0.998602,0.997905,2136,6,3,2143
99,4.460403,0.016766,7.428275,0.000425,0.999989,0.999989,0.998133,0.999066,0.998599,2143,4,2,2139
100,4.553858,0.008973,7.586458,0.000942,0.999985,0.999985,0.998138,0.999068,0.998603,2138,4,2,2144
