epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,1.718437,0.212697,8.372210,0.002426,0.885252,0.876744,0.786096,0.822761,0.804011,1664,480,380,1764
2,1.821760,0.409560,8.695140,0.001367,0.934168,0.927287,0.841491,0.874067,0.857470,1791,353,270,1874
3,1.756889,0.366680,8.414351,0.001138,0.940552,0.931043,0.856054,0.890807,0.873085,1824,321,234,1909
4,1.763010,0.365913,8.445722,0.001139,0.952604,0.946747,0.861579,0.905784,0.883129,1832,312,202,1942
5,1.715894,0.289431,8.286954,0.001028,0.957383,0.953517,0.863879,0.905784,0.884335,1838,306,202,1942
6,1.711935,0.269422,8.287917,0.000778,0.957939,0.951616,0.877287,0.916550,0.896489,1868,275,179,1966
7,1.746714,0.150761,8.579463,0.001115,0.965514,0.959689,0.891372,0.930037,0.910294,1901,243,150,1994
8,1.687728,0.201225,8.229754,0.002553,0.969171,0.964111,0.895086,0.941341,0.917631,1903,237,126,2022
9,1.755527,0.269804,8.504335,0.001165,0.971364,0.965892,0.898479,0.937908,0.917771,1919,227,133,2009
10,1.758404,0.086865,8.699892,0.001754,0.973460,0.969924,0.905424,0.943044,0.923851,1935,211,122,2020
11,1.486323,0.397097,7.027992,0.002176,0.977817,0.973185,0.911211,0.949089,0.929764,1949,198,109,2032
12,1.809119,0.235958,8.806303,0.001110,0.970999,0.964898,0.901246,0.944963,0.922587,1922,222,118,2026
13,1.797352,0.136891,8.846899,0.000990,0.979185,0.974995,0.913414,0.950514,0.931595,1953,193,106,2036
14,1.781415,0.270554,8.633561,0.000986,0.976259,0.971938,0.910314,0.946828,0.928212,1944,200,114,2030
15,1.810351,0.162617,8.887020,0.000705,0.978422,0.973446,0.920721,0.954248,0.937185,1970,176,98,2044
16,1.832886,0.310097,8.852762,0.000524,0.982461,0.979363,0.922008,0.958527,0.939913,1968,174,89,2057
17,1.676879,0.108159,8.269906,0.002111,0.984384,0.981743,0.928636,0.958062,0.943119,1984,158,90,2056
18,1.851463,0.279565,8.975096,0.000885,0.970230,0.965998,0.901257,0.936567,0.918573,1924,220,136,2008
19,1.815738,0.129642,8.945367,0.001227,0.980227,0.977468,0.912811,0.957536,0.934639,1949,196,91,2052
20,1.787670,0.051823,8.883458,0.001024,0.983519,0.979613,0.926676,0.961718,0.943872,1983,163,82,2060
21,1.809592,0.131514,8.914069,0.000793,0.984445,0.980739,0.928187,0.963653,0.945588,1982,160,78,2068
