epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.561579,0.346053,7.966401,0.048669,0.839848,0.826462,0.745134,0.750350,0.747733,1595,550,535,1608
2,4.524353,0.401625,7.885639,0.013039,0.932418,0.927465,0.844210,0.857210,0.850660,1806,339,306,1837
3,5.178522,0.690231,8.160475,0.759314,0.480464,0.480590,0.498022,0.469027,0.483089,1126,1015,1140,1007
4,5.252856,0.691339,8.344538,0.704516,0.484055,0.485323,0.490575,0.509795,0.500000,1009,1135,1051,1093
5,5.224155,0.693662,8.282172,0.713625,0.492199,0.493227,0.493991,0.536597,0.514413,964,1179,994,1151
6,5.232547,0.689482,8.315117,0.697931,0.501067,0.492918,0.502376,0.542444,0.521642,992,1152,981,1163
7,5.226362,0.680260,8.312206,0.697062,0.493139,0.490075,0.487818,0.438899,0.462067,1156,988,1203,941
8,5.242157,0.711367,8.316988,0.695397,0.496919,0.493449,0.500460,0.506996,0.503707,1059,1085,1057,1087
9,5.232505,0.705910,8.307352,0.691604,0.492132,0.495070,0.500000,0.547664,0.522748,976,1172,968,1172
10,5.232377,0.693268,8.314316,0.695064,0.473608,0.481205,0.480110,0.405506,0.439666,1204,941,1274,869
