epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,5.177832,0.355758,8.306310,0.614469,0.857374,0.851282,0.763540,0.808769,0.785504,1607,537,410,1734
2,5.118910,0.336964,8.302751,0.349334,0.937939,0.934417,0.860731,0.879608,0.870067,1840,305,258,1885
3,5.085100,0.433947,8.280035,0.151442,0.947450,0.943881,0.871631,0.890756,0.881090,1865,281,234,1908
4,4.984071,0.247943,8.195417,0.086160,0.951408,0.947926,0.877410,0.890909,0.884108,1876,267,234,1911
5,4.944358,0.430293,8.078256,0.056731,0.952383,0.947735,0.868852,0.890756,0.879668,1858,288,234,1908
6,4.850257,0.262798,7.981122,0.045126,0.955210,0.952559,0.870776,0.889874,0.880222,1862,283,236,1907
7,4.888240,0.143548,8.085240,0.041932,0.956900,0.953013,0.878663,0.896310,0.887399,1882,265,222,1919
8,4.852128,0.283511,7.981908,0.031401,0.958317,0.956216,0.878428,0.897292,0.887760,1880,266,220,1922
9,4.951931,0.409910,8.108452,0.024385,0.960119,0.956818,0.883562,0.903783,0.893558,1892,255,206,1935
10,4.919893,0.240797,8.113473,0.018248,0.961364,0.957675,0.876004,0.916045,0.895577,1866,278,180,1964
11,4.860954,0.219222,8.020466,0.024151,0.962416,0.959131,0.884703,0.910748,0.897536,1894,254,191,1949
12,4.848447,0.094741,8.042767,0.019194,0.963578,0.960593,0.881904,0.916045,0.898650,1881,263,180,1964
13,4.873264,0.153058,8.066199,0.014665,0.964567,0.961462,0.884633,0.925443,0.904578,1883,259,160,1986
14,4.757659,0.137287,7.876340,0.021989,0.966477,0.963377,0.885804,0.923005,0.904022,1890,255,165,1978
15,4.703273,0.206797,7.766096,0.011276,0.966300,0.963692,0.884460,0.920317,0.902032,1884,258,171,1975
16,4.734182,0.410221,7.751128,0.007305,0.966317,0.963519,0.882562,0.924942,0.903255,1879,264,161,1984
17,4.713691,0.201030,7.777982,0.033480,0.966737,0.964571,0.879348,0.931437,0.904643,1870,274,147,1997
18,4.790731,0.232841,7.903874,0.009191,0.969570,0.967315,0.888444,0.932369,0.909877,1893,251,145,1999
19,4.739275,0.234938,7.817242,0.009709,0.970418,0.968098,0.887561,0.935604,0.910950,1891,254,138,2005
20,4.762298,0.269788,7.845438,0.005385,0.970433,0.968145,0.890569,0.935077,0.912281,1901,246,139,2002
21,4.744365,0.095606,7.872156,0.009750,0.972782,0.970461,0.890604,0.943458,0.916270,1900,248,121,2019
22,4.775607,0.270741,7.866650,0.007345,0.973428,0.971305,0.891928,0.941779,0.916176,1896,245,125,2022
23,4.725242,0.233033,7.796055,0.005010,0.973529,0.971172,0.896046,0.940765,0.917861,1910,234,127,2017
24,4.755182,0.250675,7.840170,0.004725,0.976519,0.974865,0.899513,0.947761,0.923007,1917,227,112,2032
25,4.723062,0.108960,7.833081,0.007106,0.977485,0.975483,0.903354,0.955203,0.928555,1926,219,96,2047
