epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,5.165094,0.287074,8.306542,0.618765,0.870486,0.866419,0.747947,0.848626,0.795112,1527,614,325,1822
2,5.081040,0.277184,8.255286,0.362160,0.944871,0.942893,0.864940,0.873424,0.869161,1855,292,271,1870
3,4.943688,0.229266,8.113391,0.149000,0.947036,0.943806,0.871889,0.882463,0.877144,1866,278,252,1892
4,4.927909,0.332502,8.075428,0.080760,0.953182,0.948885,0.874194,0.886449,0.880278,1875,273,243,1897
5,4.836745,0.270856,7.957711,0.039738,0.957594,0.955326,0.879151,0.891071,0.885071,1887,262,233,1906
6,4.891119,0.456059,7.987041,0.038410,0.958557,0.955863,0.886152,0.889459,0.887803,1899,245,237,1907
7,4.793728,0.334004,7.867085,0.033382,0.960196,0.958789,0.886636,0.897807,0.892186,1899,246,219,1924
8,4.766698,0.354667,7.818825,0.022347,0.963781,0.960764,0.893070,0.907649,0.900301,1911,233,198,1946
9,4.816179,0.198036,7.957032,0.011762,0.963342,0.960333,0.890165,0.903451,0.896759,1905,239,207,1937
10,4.752752,0.223509,7.842451,0.012898,0.964019,0.962946,0.892139,0.909599,0.900784,1906,236,194,1952
11,4.772842,0.376224,7.825396,0.011799,0.965643,0.963896,0.890818,0.909091,0.899862,1904,239,195,1950
12,4.778752,0.475847,7.801716,0.012763,0.965570,0.962834,0.889344,0.911339,0.900207,1902,243,190,1953
13,4.793719,0.157919,7.933345,0.010637,0.967359,0.965761,0.888838,0.909981,0.899286,1900,244,193,1951
14,4.747931,0.151333,7.858464,0.012931,0.968736,0.964582,0.898717,0.914646,0.906611,1923,221,183,1961
15,4.775743,0.291310,7.860514,0.005864,0.968746,0.967225,0.892857,0.922466,0.907420,1910,237,166,1975
16,4.717204,0.158800,7.806186,0.008661,0.971598,0.969706,0.904959,0.919739,0.912289,1938,207,172,1971
17,4.737616,0.201075,7.824430,0.013714,0.972968,0.970922,0.900271,0.928771,0.914299,1919,221,153,1995
18,4.786110,0.309262,7.871357,0.007216,0.973201,0.970884,0.900856,0.931935,0.916132,1923,220,146,1999
19,4.712998,0.150190,7.803176,0.005271,0.974211,0.971383,0.908140,0.931871,0.919853,1943,202,146,1997
20,4.773816,0.310113,7.851248,0.005222,0.977490,0.974050,0.913024,0.934732,0.923750,1952,191,140,2005
21,4.764235,0.107094,7.902630,0.006193,0.977332,0.974462,0.917577,0.940271,0.928785,1964,181,128,2015
22,4.722107,0.246218,7.786893,0.003636,0.977723,0.975055,0.916176,0.942657,0.929228,1958,185,123,2022
23,4.818552,0.117559,7.988449,0.009854,0.979515,0.976624,0.917044,0.943563,0.930115,1961,183,121,2023
24,4.698943,0.121604,7.789750,0.003859,0.980837,0.978910,0.919946,0.947368,0.933456,1964,177,113,2034
25,4.665878,0.205701,7.707152,0.002233,0.982597,0.980118,0.926230,0.949137,0.937543,1983,162,109,2034
26,4.671708,0.068712,7.762555,0.002162,0.981795,0.979353,0.923146,0.951981,0.937342,1973,170,103,2042
27,4.635376,0.082324,7.697249,0.002808,0.983321,0.980877,0.922868,0.949580,0.936033,1976,170,108,2034
28,4.688394,0.125112,7.768102,0.012548,0.984351,0.981957,0.930159,0.956177,0.942989,1989,154,94,2051
29,4.674931,0.158250,7.737955,0.002539,0.985233,0.983294,0.928733,0.959459,0.943846,1984,158,87,2059
30,4.700742,0.032671,7.822985,0.002080,0.984707,0.981925,0.935616,0.955690,0.945547,2003,141,95,2049
31,4.658004,0.143680,7.714568,0.002633,0.986978,0.985287,0.935366,0.958936,0.947005,2003,142,88,2055
32,4.709713,0.159163,7.794082,0.007156,0.987025,0.985337,0.931003,0.957516,0.944074,1994,152,91,2051
33,4.738635,0.037750,7.884253,0.002668,0.987385,0.985827,0.932635,0.957029,0.944675,1999,148,92,2049
34,4.724253,0.053631,7.853137,0.008224,0.986498,0.985034,0.932057,0.954248,0.943022,1997,149,98,2044
35,4.680499,0.236674,7.721286,0.001962,0.988078,0.986484,0.933937,0.962687,0.948094,1998,146,80,2064
36,4.647406,0.078170,7.718515,0.003311,0.989619,0.988220,0.943327,0.963136,0.953129,2021,124,79,2064
37,4.703222,0.032065,7.826239,0.005328,0.988893,0.987761,0.938831,0.965967,0.952206,2008,135,73,2072
38,4.789999,0.062437,7.960588,0.005796,0.989189,0.988112,0.938869,0.960336,0.949481,2011,134,85,2058
39,4.656730,0.106609,7.724635,0.003134,0.988844,0.987100,0.939698,0.960317,0.949896,2014,132,85,2057
40,4.585951,0.070998,7.616749,0.008513,0.989010,0.987793,0.937727,0.961772,0.949597,2006,137,82,2063
