epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.712764,0.423430,8.054581,0.184402,0.794251,0.785383,0.694123,0.726807,0.710089,1456,687,586,1559
2,4.519073,0.366836,7.881081,0.038805,0.922445,0.917308,0.840930,0.844071,0.842498,1804,342,334,1808
3,5.256908,0.731591,8.317217,0.706445,0.449351,0.462579,0.473282,0.520280,0.495670,901,1242,1029,1116
4,5.239768,0.694832,8.302423,0.721522,0.514023,0.511883,0.513405,0.535664,0.524298,1054,1089,996,1149
5,5.224864,0.690252,8.312287,0.684983,0.504830,0.501070,0.500663,0.528205,0.514065,1013,1130,1012,1133
6,5.211211,0.694294,8.291887,0.676481,0.490457,0.498401,0.497686,0.450652,0.473003,1163,977,1180,968
7,5.199452,0.695577,8.289738,0.654173,0.488212,0.488038,0.496118,0.565967,0.528746,910,1233,931,1214
8,5.199932,0.682163,8.293304,0.663281,0.506955,0.508086,0.504787,0.540541,0.522052,1004,1138,986,1160
9,5.199273,0.688823,8.297781,0.651045,0.502010,0.503780,0.508534,0.402610,0.449415,1307,835,1282,864
10,5.166024,0.681128,8.222697,0.674065,0.519295,0.519673,0.519231,0.403173,0.453901,1345,800,1279,864
