epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.690783,0.482211,8.033089,0.111179,0.867480,0.857213,0.765275,0.812034,0.787961,1610,534,403,1741
2,4.561431,0.411693,7.934699,0.024170,0.937176,0.936971,0.853875,0.853476,0.853676,1832,313,314,1829
3,5.215158,0.698415,8.272231,0.702288,0.461488,0.467993,0.465180,0.477124,0.471076,971,1175,1120,1022
4,5.229341,0.721701,8.285363,0.695250,0.492791,0.494398,0.494192,0.475769,0.484805,1097,1045,1125,1021
5,5.238983,0.693495,8.323648,0.697807,0.501126,0.495444,0.503723,0.441698,0.470676,1211,933,1197,947
6,5.224208,0.692287,8.301211,0.694025,0.493099,0.489461,0.493996,0.555659,0.523016,919,1222,954,1193
7,5.231419,0.697641,8.315105,0.688345,0.503197,0.498924,0.499284,0.650350,0.564892,744,1399,750,1395
8,5.224518,0.697285,8.306163,0.684700,0.497821,0.499057,0.500000,0.585821,0.539519,888,1256,888,1256
9,5.204370,0.694002,8.281363,0.674640,0.482862,0.493608,0.492388,0.437704,0.463439,1178,967,1205,938
10,5.201221,0.693744,8.275617,0.674893,0.496944,0.500543,0.495663,0.533364,0.513823,982,1163,1000,1143
