epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.676388,0.333108,8.127866,0.112326,0.884788,0.883627,0.787811,0.826026,0.806466,1667,477,373,1771
2,4.509662,0.242361,7.971509,0.032539,0.942019,0.937346,0.861468,0.875933,0.868640,1842,302,266,1878
3,5.147388,0.700834,8.136193,0.714212,0.459284,0.464006,0.473949,0.483675,0.478763,993,1151,1107,1037
4,5.234643,0.702222,8.301045,0.706135,0.493123,0.489867,0.500239,0.487407,0.493740,1100,1044,1099,1045
5,5.233436,0.696219,8.307104,0.702461,0.496309,0.495902,0.499365,0.550630,0.523746,962,1183,963,1180
6,5.227217,0.692152,8.306830,0.693984,0.494024,0.493713,0.496066,0.587605,0.537969,861,1281,885,1261
7,5.241755,0.711384,8.318394,0.693032,0.495402,0.497083,0.490227,0.432836,0.459747,1179,965,1216,928
8,5.228419,0.692119,8.314606,0.687865,0.494003,0.493808,0.499604,0.588811,0.540552,878,1265,882,1263
9,5.222198,0.683703,8.316288,0.681146,0.499778,0.496792,0.499119,0.528945,0.513599,1009,1137,1009,1133
10,5.218786,0.684187,8.314004,0.676398,0.513760,0.508686,0.490294,0.412313,0.447935,1225,919,1260,884
