epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.601755,0.405948,7.976793,0.063683,0.886247,0.878803,0.783448,0.795147,0.789254,1674,471,439,1704
2,4.532868,0.401706,7.894770,0.019954,0.942900,0.936842,0.855346,0.888474,0.871595,1823,322,239,1904
3,5.208706,0.700581,8.250120,0.711756,0.455783,0.456670,0.474879,0.457848,0.466208,1054,1087,1164,983
4,5.231133,0.692127,8.305923,0.702838,0.495786,0.497752,0.496128,0.478078,0.486936,1103,1041,1119,1025
5,5.224410,0.691525,8.298914,0.697642,0.490164,0.495385,0.492133,0.524942,0.508008,981,1162,1019,1126
6,5.208006,0.689488,8.275989,0.691884,0.499863,0.493386,0.499079,0.505597,0.502317,1056,1088,1060,1084
7,5.192603,0.680491,8.260367,0.686359,0.492789,0.489803,0.493274,0.461754,0.476993,1127,1017,1154,990
8,5.240241,0.708633,8.312992,0.698420,0.494532,0.491081,0.498582,0.492071,0.495305,1083,1061,1089,1055
9,5.182096,0.704796,8.214240,0.694210,0.497426,0.495298,0.492676,0.518692,0.505349,1005,1143,1030,1110
10,5.204165,0.693341,8.270774,0.686470,0.480736,0.485080,0.484943,0.435838,0.459081,1153,992,1209,934
