epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.626275,0.344084,8.068424,0.067606,0.887057,0.890027,0.788204,0.822761,0.805112,1670,474,380,1764
2,4.428730,0.223029,7.851274,0.020330,0.947319,0.941184,0.876098,0.883862,0.879963,1876,268,249,1895
3,5.125215,0.727015,8.027857,0.765474,0.448459,0.452065,0.475504,0.461754,0.468528,1052,1092,1154,990
4,5.218582,0.703370,8.268857,0.708388,0.490960,0.494641,0.491038,0.485541,0.488274,1065,1079,1103,1041
5,5.228982,0.693517,8.302046,0.701549,0.496594,0.494894,0.490798,0.522632,0.506215,983,1162,1023,1120
6,5.228990,0.691772,8.306897,0.697796,0.494126,0.497782,0.496069,0.588071,0.538166,860,1282,884,1262
7,5.229695,0.710653,8.294802,0.695521,0.495091,0.495758,0.489699,0.432369,0.459252,1178,966,1217,927
8,5.223589,0.692621,8.299573,0.694290,0.492731,0.493854,0.498657,0.606061,0.547138,836,1307,845,1300
9,5.213912,0.689228,8.291828,0.686510,0.487472,0.487652,0.488199,0.521475,0.504289,975,1171,1025,1117
10,5.218808,0.693590,8.303593,0.679433,0.485858,0.494473,0.477791,0.371269,0.417848,1274,870,1348,796
