epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.655800,0.343415,8.050920,0.146514,0.908044,0.894063,0.816563,0.855410,0.835535,1732,412,310,1834
2,4.557490,0.380554,7.948989,0.028593,0.949392,0.945289,0.867123,0.886141,0.876529,1854,291,244,1899
3,5.093813,0.703040,8.024803,0.727606,0.432108,0.443336,0.459912,0.487395,0.473255,920,1226,1098,1044
4,5.189612,0.731628,8.197507,0.703503,0.487577,0.492123,0.494806,0.488350,0.491557,1072,1070,1098,1048
5,5.234542,0.693595,8.298987,0.715962,0.497657,0.494965,0.494912,0.430970,0.460733,1201,943,1220,924
6,5.231843,0.691804,8.309576,0.700529,0.485452,0.484595,0.489514,0.510946,0.500000,997,1144,1050,1097
7,5.237520,0.701178,8.314502,0.698028,0.494456,0.490968,0.502019,0.695571,0.583154,663,1480,653,1492
8,5.235157,0.696102,8.316512,0.695658,0.489652,0.488462,0.492264,0.563899,0.525652,897,1247,935,1209
9,5.237758,0.695592,8.326686,0.690127,0.480719,0.484741,0.491043,0.498833,0.494907,1037,1108,1074,1069
10,5.222846,0.693734,8.302547,0.688530,0.488685,0.489473,0.495990,0.548297,0.520833,951,1194,968,1175
