epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.712894,0.423605,8.054681,0.184394,0.794247,0.785358,0.694123,0.726807,0.710089,1456,687,586,1559
2,4.524868,0.373200,7.886294,0.038933,0.922042,0.916892,0.840149,0.844071,0.842105,1802,344,334,1808
3,5.190904,0.737190,8.174248,0.726665,0.439577,0.461323,0.458845,0.470396,0.464549,953,1190,1136,1009
4,5.235605,0.693723,8.295435,0.721880,0.508556,0.509932,0.513501,0.514219,0.513860,1098,1045,1042,1103
5,5.227260,0.689865,8.300308,0.703302,0.500762,0.499013,0.500000,0.516084,0.507915,1036,1107,1038,1107
6,5.226964,0.694796,8.314621,0.682528,0.489981,0.492926,0.500753,0.464618,0.482009,1145,995,1150,998
7,5.226172,0.695798,8.317217,0.677188,0.485802,0.486797,0.490856,0.550583,0.519007,918,1225,964,1181
8,5.226688,0.682767,8.318601,0.688425,0.504892,0.503702,0.501526,0.535881,0.518135,999,1143,996,1150
9,5.222701,0.688604,8.318285,0.675543,0.495811,0.494770,0.502585,0.407735,0.450219,1276,866,1271,875
10,5.208783,0.693493,8.305042,0.657876,0.476834,0.480131,0.482164,0.378441,0.424052,1274,871,1332,811
