epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.717957,0.484982,8.058626,0.134942,0.762320,0.765680,0.683831,0.663089,0.673300,1488,657,722,1421
2,4.497187,0.279443,7.919586,0.031330,0.917243,0.911206,0.842057,0.847948,0.844992,1803,341,326,1818
3,5.171145,0.694881,8.180779,0.718040,0.492855,0.483156,0.486556,0.531221,0.507908,939,1203,1006,1140
4,5.230235,0.706870,8.296924,0.697670,0.487370,0.494393,0.489815,0.493700,0.491750,1043,1102,1085,1058
5,5.182324,0.696200,8.216372,0.700060,0.502876,0.505564,0.499525,0.491130,0.495292,1092,1054,1090,1052
6,5.244230,0.695539,8.285646,0.748264,0.505774,0.504713,0.502784,0.547319,0.524107,982,1161,971,1174
7,5.227681,0.696320,8.301661,0.696846,0.500142,0.506292,0.502370,0.494403,0.498354,1094,1050,1084,1060
8,5.223111,0.693013,8.286777,0.707055,0.501585,0.499825,0.500000,0.481084,0.490359,1117,1030,1111,1030
9,5.241803,0.699432,8.312923,0.709901,0.487317,0.494748,0.494390,0.616604,0.548775,792,1352,822,1322
10,5.215395,0.694224,8.297822,0.678384,0.496086,0.502183,0.497281,0.468561,0.482494,1124,1017,1141,1006
