epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.689770,0.480972,8.032087,0.111369,0.867447,0.857185,0.764938,0.812034,0.787783,1609,535,403,1741
2,4.561831,0.418067,7.930176,0.024208,0.937530,0.937310,0.855675,0.854876,0.855275,1836,309,311,1832
3,5.223418,0.702208,8.267877,0.720184,0.442521,0.449386,0.464226,0.521008,0.490981,858,1288,1026,1116
4,5.224646,0.725023,8.270689,0.699013,0.492561,0.493277,0.493920,0.492078,0.492997,1060,1082,1090,1056
5,5.221111,0.693672,8.293056,0.695556,0.499359,0.493953,0.505410,0.457556,0.480294,1184,960,1163,981
6,5.227104,0.692413,8.305681,0.694787,0.491651,0.490036,0.494720,0.567303,0.528531,897,1244,929,1218
7,5.227939,0.698859,8.302344,0.694326,0.500913,0.495653,0.499822,0.654545,0.566815,738,1405,741,1404
8,5.225926,0.696027,8.301667,0.693593,0.495824,0.495313,0.499420,0.602612,0.546185,849,1295,852,1292
9,5.222130,0.694525,8.300508,0.688629,0.481831,0.491850,0.491872,0.437704,0.463210,1176,969,1205,938
10,5.222182,0.694452,8.301805,0.687371,0.495870,0.498534,0.494854,0.538497,0.515754,967,1178,989,1154
