epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.561728,0.346942,7.965911,0.048706,0.839734,0.826427,0.745480,0.750350,0.747907,1596,549,535,1608
2,4.542124,0.418376,7.904165,0.013128,0.931858,0.926753,0.843994,0.855810,0.849861,1806,339,309,1834
3,5.210048,0.703043,8.224606,0.740292,0.464228,0.469380,0.479592,0.437820,0.457755,1121,1020,1207,940
4,5.231157,0.691088,8.302494,0.707591,0.484262,0.486154,0.491469,0.483675,0.487541,1071,1073,1107,1037
5,5.213090,0.690297,8.280145,0.696754,0.491490,0.492829,0.495777,0.547319,0.520275,949,1194,971,1174
6,5.223064,0.688742,8.299541,0.696766,0.497533,0.492659,0.500953,0.490205,0.495521,1097,1047,1093,1051
7,5.220702,0.679228,8.302375,0.697487,0.494989,0.491569,0.495327,0.469683,0.482164,1118,1026,1137,1007
8,5.236925,0.710371,8.310579,0.692877,0.497067,0.492731,0.498821,0.493470,0.496131,1081,1063,1086,1058
9,5.229837,0.706050,8.302306,0.691692,0.493411,0.495926,0.499558,0.527570,0.513182,1017,1131,1011,1129
10,5.229023,0.692863,8.309605,0.693906,0.475316,0.480958,0.483325,0.426038,0.452877,1169,976,1230,913
