epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,2.934715,0.480157,6.839265,0.034728,0.877040,0.871585,0.774730,0.804013,0.789100,1644,501,420,1723
2,2.866540,0.292877,6.867880,0.011186,0.941059,0.937959,0.858114,0.882929,0.870345,1831,313,251,1893
3,2.851487,0.263375,6.861180,0.008324,0.948001,0.943086,0.860862,0.895425,0.877803,1836,310,224,1918
4,2.824848,0.163383,6.895620,0.006233,0.953816,0.951593,0.865204,0.900699,0.882595,1842,301,213,1932
5,2.726805,0.130486,6.684206,0.004640,0.956617,0.953983,0.869213,0.902052,0.885328,1853,291,210,1934
6,2.727792,0.177368,6.639757,0.004712,0.958755,0.955064,0.872654,0.910065,0.890967,1857,285,193,1953
7,2.743470,0.263472,6.592975,0.004457,0.963371,0.960780,0.881555,0.910364,0.895728,1884,262,192,1950
8,2.780013,0.423632,6.523783,0.005234,0.967406,0.965661,0.891769,0.914646,0.903062,1906,238,183,1961
9,2.687352,0.267600,6.448762,0.004034,0.969039,0.965635,0.897378,0.924977,0.910968,1915,227,161,1985
10,2.580394,0.087960,6.361176,0.003696,0.970534,0.966962,0.902005,0.924334,0.913033,1932,215,162,1979
11,2.633333,0.038410,6.542074,0.005697,0.973732,0.970371,0.907533,0.938871,0.922936,1940,205,131,2012
12,2.730664,0.303407,6.521057,0.004390,0.976912,0.975044,0.909009,0.940793,0.924628,1941,202,127,2018
13,2.741590,0.530708,6.320845,0.004842,0.977629,0.974573,0.910036,0.939337,0.924455,1946,199,130,2013
14,2.708799,0.269224,6.500541,0.004467,0.979059,0.977004,0.919141,0.938871,0.928901,1968,177,131,2012
15,2.663750,0.275068,6.382058,0.004500,0.981313,0.979493,0.919818,0.941698,0.930629,1968,176,125,2019
16,2.643256,0.059068,6.547013,0.004116,0.981095,0.979563,0.914027,0.943044,0.928309,1956,190,122,2020
17,2.629596,0.265580,6.306789,0.003242,0.982999,0.981413,0.919820,0.951981,0.935624,1965,178,103,2042
18,2.510285,0.194521,6.080033,0.002314,0.983585,0.982024,0.928214,0.953336,0.940608,1987,158,100,2043
19,2.637944,0.374085,6.218840,0.003867,0.985679,0.984504,0.931476,0.951914,0.941584,1996,150,103,2039
20,2.421289,0.049388,6.001947,0.003772,0.985175,0.983898,0.923771,0.955224,0.939234,1975,169,96,2048
21,2.520521,0.366959,5.932743,0.003202,0.986091,0.984917,0.929635,0.960839,0.944979,1987,156,84,2061
22,2.428628,0.081223,5.988689,0.003314,0.985246,0.984203,0.928214,0.953336,0.940608,1987,158,100,2043
23,2.397591,0.027051,5.965197,0.003458,0.988301,0.987557,0.935455,0.959441,0.947296,2001,142,87,2058
24,2.429858,0.110334,5.962641,0.003341,0.988866,0.988014,0.936766,0.966449,0.951376,2002,140,72,2074
25,2.412229,0.171475,5.857179,0.003836,0.987747,0.986630,0.936904,0.962687,0.949620,2005,139,80,2064
26,2.332693,0.024967,5.804357,0.004817,0.987819,0.986497,0.935101,0.954291,0.944598,2002,142,98,2046
27,2.395583,0.069842,5.916640,0.004952,0.989012,0.987997,0.938608,0.963136,0.950714,2010,135,79,2064
