epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.879629,0.298571,8.953473,0.646308,0.874708,0.865129,0.785617,0.809790,0.797521,1669,474,408,1737
2,4.830508,0.282056,8.964006,0.503552,0.943840,0.939593,0.870370,0.876866,0.873606,1864,280,264,1880
3,4.731613,0.297985,8.890941,0.258509,0.954044,0.950598,0.875973,0.893557,0.884678,1875,271,228,1914
4,4.711482,0.410749,8.784681,0.105389,0.958767,0.954857,0.888011,0.890909,0.889458,1902,241,234,1911
5,4.575304,0.255660,8.761395,0.052147,0.962480,0.959054,0.886001,0.905828,0.895805,1893,250,202,1943
6,4.525692,0.241494,8.693770,0.032538,0.966123,0.962742,0.895050,0.911339,0.903121,1916,229,190,1953
7,4.554759,0.372865,8.574021,0.022475,0.967589,0.964037,0.899541,0.915072,0.907240,1926,219,182,1961
8,4.390882,0.286893,8.370547,0.015943,0.969685,0.966725,0.899550,0.931871,0.915425,1922,223,146,1997
9,4.535733,0.177529,8.815619,0.012177,0.969615,0.966312,0.901313,0.929505,0.915192,1928,218,151,1991
10,4.475122,0.128105,8.765217,0.009469,0.971104,0.967984,0.900091,0.921102,0.910475,1927,219,169,1973
11,4.561972,0.213298,8.820253,0.008455,0.974521,0.971418,0.910690,0.940820,0.925510,1944,198,127,2019
12,4.544144,0.222349,8.772779,0.007033,0.975902,0.972831,0.911500,0.945921,0.928392,1946,197,116,2029
13,4.540159,0.242982,8.736724,0.005698,0.977094,0.973591,0.913414,0.950070,0.931382,1952,193,107,2036
14,4.450658,0.118269,8.732888,0.004753,0.978515,0.975616,0.912147,0.948718,0.930073,1947,196,110,2035
15,4.463621,0.184228,8.666594,0.004547,0.976852,0.972594,0.910962,0.950070,0.930105,1946,199,107,2036
16,4.484230,0.168065,8.730292,0.004792,0.979823,0.976806,0.914618,0.953846,0.933820,1952,191,99,2046
17,4.551754,0.262145,8.733942,0.004273,0.981307,0.977915,0.923527,0.957556,0.940234,1974,170,91,2053
18,4.425484,0.138409,8.654319,0.004794,0.982160,0.979195,0.921763,0.955266,0.938215,1968,174,96,2050
19,4.585887,0.158477,8.947430,0.004129,0.982801,0.980196,0.923320,0.956095,0.939422,1977,170,94,2047
20,4.540214,0.204172,8.791547,0.005066,0.984117,0.980881,0.928733,0.959907,0.944062,1985,158,86,2059
21,4.526859,0.127597,8.855914,0.031947,0.982471,0.980379,0.925272,0.952448,0.938663,1978,165,102,2043
22,4.591266,0.151676,8.968817,0.002281,0.978731,0.975786,0.913453,0.950537,0.931626,1952,193,106,2037
23,4.560456,0.116345,8.956812,0.002027,0.986271,0.983517,0.929848,0.971069,0.950011,1988,157,62,2081
