epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.732548,0.474862,8.077330,0.152656,0.827723,0.821798,0.734852,0.752683,0.743661,1563,582,530,1613
2,4.487037,0.272139,7.897960,0.041392,0.938965,0.930536,0.858169,0.891791,0.874657,1828,316,232,1912
3,5.120244,0.697059,7.999543,0.813637,0.464228,0.461273,0.486257,0.560578,0.520779,871,1271,943,1203
4,5.238225,0.711065,8.300514,0.705927,0.486200,0.489961,0.492453,0.487168,0.489796,1069,1076,1099,1044
5,5.234248,0.696230,8.307543,0.703592,0.494840,0.494194,0.493862,0.488329,0.491080,1074,1072,1096,1046
6,5.241081,0.693563,8.328891,0.696176,0.503720,0.501838,0.502570,0.592541,0.543860,885,1258,874,1271
7,5.237081,0.698365,8.316079,0.697946,0.496896,0.502896,0.500487,0.479478,0.489757,1118,1026,1116,1028
8,5.234139,0.693022,8.317277,0.695553,0.496629,0.496246,0.492579,0.496030,0.494298,1053,1094,1079,1062
9,5.240413,0.694355,8.317080,0.707119,0.482642,0.485966,0.493878,0.620802,0.550114,780,1364,813,1331
10,5.231946,0.690700,8.317960,0.692505,0.497070,0.498443,0.494639,0.472753,0.483448,1104,1037,1132,1015
