epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.676448,0.332477,8.128245,0.112596,0.884776,0.883624,0.787367,0.825560,0.806011,1666,478,374,1770
2,4.510426,0.242794,7.972571,0.032508,0.942124,0.937502,0.862116,0.877799,0.869887,1843,301,262,1882
3,5.159600,0.708326,8.137523,0.730432,0.452766,0.456192,0.472961,0.481343,0.477115,994,1150,1112,1032
4,5.236026,0.702394,8.308077,0.701013,0.489732,0.488289,0.495985,0.489739,0.492842,1077,1067,1094,1050
5,5.220412,0.696551,8.291983,0.692747,0.498015,0.497197,0.498921,0.539431,0.518386,984,1161,987,1156
6,5.231800,0.692637,8.315458,0.693223,0.494391,0.495575,0.495334,0.593663,0.540059,844,1298,872,1274
7,5.244427,0.709818,8.316357,0.702026,0.494284,0.495984,0.492063,0.433769,0.461081,1184,960,1214,930
8,5.232636,0.693049,8.312078,0.698242,0.491868,0.492515,0.496845,0.587413,0.538347,867,1276,885,1260
9,5.238757,0.688739,8.315540,0.710555,0.484173,0.483173,0.494440,0.539683,0.516071,964,1182,986,1156
10,5.229949,0.694970,8.302353,0.701837,0.477727,0.483764,0.485681,0.387593,0.431128,1264,880,1313,831
