epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.675202,0.368627,8.056922,0.156025,0.897481,0.889070,0.802721,0.825560,0.813980,1709,435,374,1770
2,4.507172,0.303477,7.919951,0.029268,0.946882,0.944793,0.868530,0.884741,0.876560,1858,287,247,1896
3,4.966129,0.701329,7.804664,0.715933,0.422598,0.437994,0.456020,0.498599,0.476360,872,1274,1074,1068
4,5.177701,0.725198,8.177434,0.707546,0.490006,0.491229,0.490403,0.476235,0.483215,1080,1062,1124,1022
5,5.238833,0.693635,8.316806,0.704907,0.494836,0.491772,0.504128,0.427239,0.462509,1243,901,1228,916
6,5.233605,0.691244,8.313745,0.699970,0.490692,0.487527,0.492754,0.522590,0.507233,986,1155,1025,1122
7,5.234107,0.700408,8.310366,0.696444,0.496982,0.497572,0.503727,0.661538,0.571947,745,1398,726,1419
8,5.236784,0.696392,8.318060,0.696950,0.492442,0.493492,0.498313,0.619869,0.552484,806,1338,815,1329
9,5.219692,0.694478,8.291162,0.694073,0.484010,0.489065,0.489135,0.493700,0.491407,1040,1105,1085,1058
10,5.223506,0.693588,8.299582,0.693243,0.494634,0.493290,0.496809,0.508633,0.502652,1041,1104,1053,1090
