epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.806557,0.529533,8.821777,0.083316,0.893170,0.885104,0.792097,0.822761,0.807138,1681,463,380,1764
2,4.809282,0.553497,8.825260,0.030679,0.940021,0.937571,0.852154,0.875582,0.863709,1816,326,267,1879
3,4.544281,0.098789,8.933691,0.027610,0.947451,0.944223,0.860000,0.882463,0.871087,1836,308,252,1892
4,4.622880,0.233985,8.909262,0.014867,0.954524,0.951551,0.869526,0.898321,0.883689,1855,289,218,1926
5,4.657885,0.264133,8.941983,0.006666,0.955691,0.952263,0.868623,0.896970,0.882569,1852,291,221,1924
6,4.636366,0.242726,8.925913,0.011671,0.958852,0.956558,0.872562,0.896970,0.884598,1862,281,221,1924
7,4.633723,0.140246,9.068955,0.003577,0.959477,0.956738,0.873878,0.908964,0.891076,1865,281,195,1947
8,4.710747,0.304421,8.992536,0.004615,0.962142,0.958739,0.877798,0.915927,0.896457,1874,273,180,1961
9,4.589629,0.139574,8.982981,0.001457,0.966336,0.964424,0.877723,0.920280,0.898498,1868,275,171,1974
10,4.586013,0.180235,8.916664,0.005055,0.966572,0.964194,0.878559,0.921605,0.899567,1872,273,168,1975
11,4.713979,0.406846,8.855280,0.005156,0.968170,0.965504,0.874120,0.925874,0.899253,1857,286,159,1986
12,4.705240,0.340981,8.931840,0.002110,0.970343,0.967624,0.883392,0.932401,0.907235,1879,264,145,2000
13,4.551118,0.140160,8.904312,0.002835,0.973154,0.971705,0.887511,0.935574,0.910909,1892,254,138,2004
14,4.526279,0.107324,8.899450,0.004758,0.974137,0.971290,0.897032,0.930504,0.913462,1915,229,149,1995
15,4.598665,0.167344,8.961182,0.003112,0.975322,0.973739,0.891916,0.932742,0.911872,1905,242,144,1997
16,4.601648,0.184763,8.942678,0.003250,0.977041,0.975272,0.904246,0.934204,0.918981,1933,212,141,2002
17,4.506040,0.031987,8.964972,0.003877,0.977853,0.975290,0.904165,0.942137,0.922761,1931,214,124,2019
18,4.500909,0.090824,8.872506,0.003597,0.981868,0.979962,0.915124,0.946754,0.930670,1959,188,114,2027
19,4.608857,0.131509,9.032585,0.001692,0.982154,0.980479,0.914041,0.946853,0.930158,1952,191,114,2031
20,4.546507,0.126132,8.915936,0.000823,0.984240,0.982526,0.924673,0.956603,0.940367,1978,167,93,2050
21,4.530107,0.116034,8.897264,0.000837,0.984464,0.982620,0.927306,0.951072,0.939038,1982,160,105,2041
22,4.612848,0.205285,8.934581,0.006195,0.987252,0.986588,0.930095,0.955245,0.942502,1989,154,96,2049
23,4.491999,0.040639,8.924695,0.004013,0.987948,0.987016,0.926226,0.960803,0.943197,1981,164,84,2059
24,4.741742,0.350967,8.991536,0.000990,0.989739,0.988858,0.939119,0.963636,0.951220,2009,134,78,2067
25,4.672590,0.290205,8.937509,0.002306,0.990210,0.989208,0.940990,0.967787,0.954200,2016,130,69,2073
26,4.585037,0.143154,8.967315,0.003905,0.990239,0.989143,0.944673,0.964519,0.954493,2025,121,76,2066
27,4.581974,0.138607,8.969237,0.001100,0.990314,0.989472,0.940617,0.967817,0.954023,2013,131,69,2075
28,4.613815,0.157266,9.006870,0.000980,0.991132,0.990341,0.944267,0.964536,0.954294,2023,122,76,2067
29,4.475650,0.032282,8.904092,0.003357,0.992334,0.991626,0.949500,0.972960,0.961087,2032,111,58,2087
