epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,3.651629,0.303310,8.824421,0.002684,0.876928,0.874107,0.777271,0.794310,0.785698,1656,488,441,1703
2,3.586085,0.205770,8.757083,0.004721,0.946162,0.942361,0.869425,0.882408,0.875868,1861,284,252,1891
3,3.607964,0.268274,8.751197,0.000879,0.949293,0.944980,0.860134,0.900233,0.879727,1829,314,214,1931
4,3.596792,0.312785,8.677991,0.002408,0.956452,0.953115,0.868221,0.903873,0.885688,1851,294,206,1937
5,3.537943,0.213741,8.624581,0.013069,0.959272,0.954658,0.879381,0.901961,0.890528,1881,265,210,1932
6,3.652134,0.180025,8.948842,0.002934,0.955751,0.952118,0.862928,0.905229,0.883573,1838,308,203,1939
7,3.655344,0.205863,8.932467,0.000058,0.959593,0.955585,0.863395,0.911339,0.886720,1836,309,190,1953
8,3.650754,0.293307,8.833373,0.000411,0.967987,0.964978,0.866781,0.941643,0.902663,1836,310,125,2017
9,3.636664,0.178221,8.913195,0.000487,0.972130,0.968847,0.882891,0.945014,0.912897,1873,269,118,2028
10,3.644649,0.137670,8.973866,0.000172,0.958461,0.951181,0.856838,0.936041,0.894690,1811,335,137,2005
11,3.650694,0.224699,8.901826,0.000418,0.968629,0.965689,0.875871,0.938404,0.906060,1860,285,132,2011
12,3.575663,0.262746,8.675951,0.000920,0.973346,0.971025,0.885325,0.939394,0.911558,1882,261,130,2015
13,3.493749,0.069332,8.664936,0.000208,0.976896,0.973855,0.897447,0.951914,0.923879,1913,233,103,2039
14,3.479287,0.175699,8.522483,0.000069,0.976942,0.973775,0.901099,0.956157,0.927812,1919,225,94,2050
15,3.559263,0.225616,8.672415,0.000252,0.983532,0.981812,0.915044,0.964552,0.939146,1952,192,76,2068
16,3.444430,0.252498,8.357895,0.001364,0.980680,0.977595,0.913236,0.963568,0.937727,1951,196,78,2063
17,3.674600,0.329237,8.857173,0.000179,0.981489,0.978559,0.916331,0.956116,0.935801,1959,187,94,2048
18,3.618565,0.175278,8.871115,0.000037,0.984623,0.982659,0.920805,0.959888,0.939941,1967,177,86,2058
19,3.626711,0.156542,8.910178,0.000113,0.987648,0.986266,0.926438,0.968765,0.947129,1978,165,67,2078
20,3.576507,0.110382,8.830772,0.000225,0.986766,0.985289,0.932853,0.965035,0.948671,1994,149,75,2070
21,3.513000,0.120985,8.661305,0.000420,0.988010,0.986527,0.930942,0.967832,0.949029,1989,154,69,2076
