epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,3.635069,0.299476,8.786973,0.002445,0.874053,0.866718,0.772707,0.789646,0.781084,1646,498,451,1693
2,3.546336,0.261797,8.601160,0.005767,0.943195,0.936387,0.858760,0.885208,0.871783,1833,312,246,1897
3,3.681565,0.355195,8.847517,0.002397,0.939506,0.931685,0.851217,0.880186,0.865460,1813,330,257,1888
4,3.741766,0.472308,8.881883,0.000449,0.952947,0.949224,0.863636,0.903918,0.883318,1838,306,206,1938
5,3.653049,0.314794,8.817372,0.000914,0.960067,0.956659,0.877842,0.917949,0.897448,1869,274,176,1969
6,3.647197,0.272650,8.844537,0.001612,0.961175,0.956445,0.870796,0.918768,0.894139,1854,292,174,1968
7,3.620002,0.283161,8.766222,0.001245,0.962947,0.958757,0.876000,0.920168,0.897541,1867,279,171,1971
8,3.514883,0.152578,8.634109,0.001042,0.970049,0.968402,0.886404,0.923149,0.904403,1887,254,165,1982
9,3.633589,0.423925,8.659921,0.000253,0.969749,0.966659,0.883384,0.939394,0.910529,1877,266,130,2015
10,3.364288,0.198119,8.211967,0.001266,0.974226,0.971501,0.900045,0.940765,0.919954,1920,224,127,2017
11,3.613590,0.176297,8.857304,0.000749,0.969357,0.965257,0.891507,0.936041,0.913232,1902,244,137,2005
12,3.578935,0.252805,8.694416,0.000233,0.977936,0.975985,0.907143,0.946878,0.926585,1934,208,114,2032
13,3.552169,0.372307,8.506521,0.003187,0.980279,0.977420,0.913238,0.952870,0.932633,1951,194,101,2042
14,3.652565,0.282306,8.848871,0.000467,0.980835,0.976477,0.920000,0.954312,0.936842,1965,178,98,2047
15,3.586918,0.191226,8.776019,0.000100,0.984027,0.981808,0.925067,0.965999,0.945090,1973,168,73,2074
16,3.587795,0.169191,8.800152,0.000290,0.983999,0.981062,0.926026,0.958450,0.941959,1982,164,89,2053
17,3.568481,0.057714,8.863408,0.000161,0.987024,0.986072,0.922460,0.965936,0.943697,1971,174,73,2070
18,3.623743,0.179086,8.880094,0.000357,0.987189,0.985007,0.933814,0.967802,0.950504,1998,147,69,2074
19,3.583530,0.087576,8.871126,0.000246,0.991000,0.990025,0.939819,0.970561,0.954943,2015,133,63,2077
20,3.564025,0.075548,8.834406,0.000217,0.991407,0.990656,0.941256,0.972002,0.956382,2015,130,60,2083
21,3.387502,0.196992,8.271690,0.000143,0.991690,0.990814,0.947704,0.971109,0.959264,2027,115,62,2084
22,3.371581,0.088174,8.340465,0.000626,0.990245,0.989061,0.941603,0.970149,0.955663,2015,129,64,2080
23,3.615506,0.085663,8.952914,0.000378,0.988646,0.988086,0.934300,0.961305,0.947610,1998,145,83,2062
24,3.623462,0.092603,8.965942,0.000218,0.992657,0.991824,0.947822,0.974347,0.960902,2029,115,55,2089
25,3.606593,0.072175,8.944211,0.000194,0.992991,0.992088,0.953670,0.970135,0.961832,2044,101,64,2079
26,3.545724,0.185923,8.678283,0.000210,0.993671,0.993007,0.953161,0.977156,0.965009,2040,103,49,2096
27,3.594103,0.122600,8.860856,0.003603,0.992086,0.989957,0.955862,0.970588,0.963169,2050,96,63,2079
28,3.689342,0.224938,8.998376,0.000080,0.991982,0.991209,0.947704,0.973377,0.960369,2032,115,57,2084
29,3.619051,0.041464,9.006149,0.000028,0.992588,0.991554,0.951774,0.975291,0.963389,2037,106,53,2092
30,3.689266,0.214654,9.008471,0.000079,0.993822,0.993193,0.953678,0.979935,0.966628,2043,102,43,2100
31,3.617007,0.042341,9.000146,0.000063,0.995512,0.995052,0.960973,0.975758,0.968309,2058,85,52,2093
32,3.599361,0.058805,8.939516,0.000163,0.996328,0.996127,0.963795,0.979506,0.971587,2062,79,44,2103
33,3.619771,0.215707,8.833683,0.000076,0.995623,0.994932,0.968026,0.974802,0.971402,2076,69,54,2089
34,3.621721,0.202442,8.851810,0.000101,0.995778,0.995219,0.963728,0.979011,0.971310,2065,79,45,2099
35,3.623346,0.075196,8.982409,0.001521,0.996120,0.995829,0.967757,0.979031,0.973361,2072,70,45,2101
36,3.674215,0.191550,8.993915,0.000143,0.996607,0.996459,0.963811,0.979516,0.971600,2061,79,44,2104
37,3.621802,0.092645,8.961720,0.000279,0.997242,0.997104,0.971389,0.982268,0.976798,2083,62,38,2105
38,3.552401,0.038974,8.841081,0.001895,0.993950,0.993603,0.955128,0.972494,0.963733,2045,98,59,2086
39,3.568659,0.019044,8.902601,0.000001,0.995675,0.995255,0.960201,0.979925,0.969963,2059,87,43,2099
40,3.597771,0.055176,8.939252,0.000000,0.996716,0.996590,0.969167,0.981818,0.975452,2076,67,39,2106
41,3.608046,0.062375,8.957736,0.000006,0.996307,0.995946,0.965581,0.981801,0.973623,2070,75,39,2104
42,3.620033,0.085327,8.964755,0.000000,0.997260,0.997063,0.969599,0.982726,0.976119,2080,66,37,2105
43,3.604147,0.039307,8.970875,0.000372,0.997015,0.996845,0.973161,0.979506,0.976323,2083,58,44,2103
44,3.596991,0.021607,8.970867,0.000003,0.998353,0.998299,0.979601,0.987383,0.983477,2104,44,27,2113
45,3.615845,0.068353,8.971258,0.000001,0.998080,0.997825,0.973321,0.986940,0.980083,2086,58,28,2116
46,3.597421,0.031641,8.961870,0.000085,0.998150,0.998096,0.975959,0.985068,0.980492,2093,52,32,2111
47,3.643218,0.155501,8.952476,0.000134,0.997946,0.997825,0.974229,0.986027,0.980093,2085,56,30,2117
48,3.596668,0.078353,8.913318,0.000000,0.997523,0.997190,0.974098,0.982276,0.978170,2088,56,38,2106
49,3.647255,0.137189,8.980948,0.000003,0.998514,0.998432,0.981054,0.989282,0.985151,2101,41,23,2123
50,3.590299,0.019478,8.956222,0.000096,0.998303,0.998064,0.978221,0.985528,0.981860,2099,47,31,2111
51,3.614136,0.093523,8.941775,0.000084,0.997714,0.997540,0.974098,0.982734,0.978397,2089,56,37,2106
52,3.562287,0.055919,8.849795,0.000004,0.998782,0.998748,0.976059,0.988806,0.982391,2092,52,24,2120
53,3.557996,0.011982,8.883001,0.000014,0.998106,0.998002,0.976004,0.986014,0.980983,2091,52,30,2115
54,3.579522,0.035794,8.912997,0.000026,0.998274,0.998149,0.979686,0.987896,0.983774,2096,44,26,2122
55,3.571922,0.017844,8.911933,0.000055,0.998641,0.998514,0.984665,0.986959,0.985811,2108,33,28,2119
56,3.571286,0.011790,8.916005,0.000840,0.998717,0.998660,0.981464,0.987873,0.984658,2104,40,26,2118
57,3.560179,0.023118,8.877286,0.000085,0.999002,0.998966,0.981928,0.988801,0.985352,2106,39,24,2119
58,3.446936,0.094775,8.522541,0.000048,0.998425,0.998265,0.982367,0.986946,0.984651,2105,38,28,2117
59,3.605882,0.046859,8.967847,0.000000,0.999108,0.999042,0.983333,0.990210,0.986760,2107,36,21,2124
