epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,3.959905,0.520219,6.931828,0.454648,0.823202,0.813170,0.719091,0.767008,0.742277,1499,643,500,1646
2,3.672151,0.237243,6.928240,0.164214,0.920294,0.915481,0.843434,0.856011,0.849676,1801,341,309,1837
3,3.759605,0.455749,6.909216,0.078869,0.934526,0.931837,0.848346,0.860205,0.854234,1812,330,300,1846
4,3.513612,0.215738,6.730698,0.047049,0.939921,0.938670,0.857539,0.865142,0.861324,1837,308,289,1854
5,3.527611,0.401284,6.548287,0.031743,0.944111,0.942774,0.860724,0.865950,0.863329,1847,300,287,1854
6,3.408445,0.174074,6.582568,0.031791,0.947863,0.946772,0.862564,0.868998,0.865769,1846,297,281,1864
7,3.553712,0.384820,6.632832,0.016010,0.950523,0.949277,0.863120,0.886502,0.874654,1846,301,243,1898
8,3.519963,0.234748,6.746320,0.014885,0.948431,0.947138,0.867253,0.874942,0.871080,1858,287,268,1875
9,3.522712,0.255419,6.725760,0.016450,0.952935,0.951975,0.873213,0.883808,0.878479,1870,275,249,1894
10,3.543518,0.241399,6.789383,0.009968,0.953601,0.953037,0.872232,0.881174,0.876681,1865,277,255,1891
11,3.435998,0.270350,6.534430,0.016434,0.954852,0.952595,0.876909,0.884274,0.880576,1879,266,248,1895
12,3.354773,0.136718,6.536428,0.011321,0.956629,0.955324,0.874077,0.884687,0.879350,1873,273,247,1895
13,3.518949,0.321659,6.646135,0.007216,0.957744,0.956698,0.875742,0.894958,0.885246,1874,272,225,1917
14,3.434796,0.267981,6.530416,0.021999,0.957371,0.956086,0.871643,0.893190,0.882285,1862,282,229,1915
15,3.363034,0.199816,6.479280,0.008762,0.959017,0.958859,0.874254,0.887698,0.880925,1868,274,241,1905
16,3.365164,0.161123,6.532231,0.005936,0.959110,0.957741,0.879397,0.899113,0.889145,1883,264,216,1925
17,3.380783,0.290753,6.385427,0.034045,0.957803,0.956630,0.877982,0.893140,0.885496,1879,266,229,1914
18,3.242765,0.130493,6.324753,0.005232,0.961938,0.961015,0.882702,0.901632,0.892066,1886,257,211,1934
19,3.435432,0.345429,6.449392,0.008697,0.963189,0.962563,0.884686,0.904895,0.894676,1890,253,204,1941
20,3.318971,0.215288,6.373796,0.007251,0.962932,0.962475,0.883517,0.895474,0.889455,1892,253,224,1919
21,3.336833,0.211169,6.410460,0.012256,0.963747,0.962388,0.885857,0.908582,0.897076,1893,251,196,1948
22,3.579816,0.494770,6.558150,0.009697,0.965663,0.964073,0.890100,0.914179,0.901979,1902,242,184,1960
23,3.371350,0.212964,6.481507,0.007046,0.968154,0.966444,0.895191,0.919814,0.907335,1912,231,172,1973
24,3.448846,0.249407,6.592505,0.007374,0.968537,0.966935,0.900784,0.911298,0.906011,1931,215,190,1952
25,3.445333,0.237288,6.602694,0.004034,0.966933,0.966404,0.892547,0.910023,0.901200,1908,235,193,1952
26,3.436000,0.285967,6.521929,0.008639,0.969503,0.967541,0.890810,0.912821,0.901681,1903,240,187,1958
27,3.411793,0.280681,6.483969,0.003501,0.971367,0.970970,0.896033,0.916939,0.906365,1917,228,178,1965
28,3.366969,0.120795,6.586450,0.003168,0.970569,0.969327,0.897753,0.913246,0.905434,1921,223,186,1958
29,3.479572,0.237469,6.657016,0.021456,0.973358,0.972329,0.904566,0.923543,0.913956,1934,209,164,1981
30,3.418596,0.188899,6.608343,0.002713,0.972774,0.971317,0.902024,0.915500,0.908712,1933,213,181,1961
31,3.440325,0.201451,6.635081,0.004785,0.974102,0.972370,0.905455,0.929104,0.917127,1936,208,152,1992
