epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,1.598807,0.430222,6.887228,0.225528,0.819171,0.814478,0.717361,0.731092,0.724162,1529,617,576,1566
2,1.462221,0.410732,6.786909,0.037821,0.933970,0.930678,0.850917,0.866013,0.858399,1821,325,287,1855
3,1.426475,0.198169,6.834352,0.033284,0.938928,0.936005,0.860982,0.866200,0.863584,1843,300,287,1858
4,1.434082,0.199665,6.894605,0.025379,0.947118,0.945914,0.867821,0.888474,0.878026,1855,290,239,1904
5,1.505830,0.590027,6.914183,0.008313,0.948306,0.947179,0.867829,0.881174,0.874451,1854,288,255,1891
6,1.508730,0.598598,6.894934,0.016707,0.954360,0.952537,0.876775,0.891892,0.884269,1873,269,232,1914
7,1.425545,0.189740,6.921724,0.005421,0.957139,0.954238,0.881302,0.896086,0.888632,1883,259,223,1923
8,1.430369,0.343075,6.798192,0.003526,0.958726,0.957605,0.877161,0.899673,0.888275,1875,270,215,1928
9,1.369608,0.082187,6.757501,0.002784,0.961181,0.959083,0.884018,0.903828,0.893813,1892,254,206,1936
10,1.432399,0.341864,6.812237,0.002631,0.960119,0.958752,0.879761,0.892874,0.886269,1879,262,230,1917
11,1.364473,0.227824,6.584913,0.003209,0.962500,0.959791,0.881287,0.905915,0.893431,1879,262,202,1945
12,1.378422,0.177720,6.708595,0.001931,0.965327,0.963870,0.887016,0.908964,0.897856,1898,248,195,1947
13,1.427240,0.432244,6.698393,0.001853,0.965924,0.964662,0.886673,0.913165,0.899724,1896,250,186,1956
14,1.391899,0.214912,6.736773,0.002603,0.967046,0.965721,0.887235,0.915736,0.901260,1890,250,181,1967
15,1.380348,0.148356,6.738315,0.005023,0.967597,0.965678,0.885586,0.916978,0.901008,1890,254,178,1966
16,1.380060,0.230559,6.665740,0.001335,0.970239,0.968255,0.891941,0.923113,0.907259,1902,240,165,1981
17,1.346894,0.093270,6.638462,0.000912,0.971320,0.969961,0.894784,0.928605,0.911381,1911,234,153,1990
18,1.346497,0.090191,6.637943,0.001450,0.972559,0.970997,0.895543,0.928138,0.911549,1913,232,154,1989
19,1.336022,0.082576,6.589979,0.002518,0.974503,0.971892,0.905320,0.937004,0.920890,1935,210,135,2008
20,1.317660,0.056703,6.524931,0.002222,0.975735,0.973792,0.907853,0.933271,0.920387,1942,203,143,2000
21,1.338896,0.091782,6.601130,0.000523,0.975980,0.973707,0.908597,0.936567,0.922370,1942,202,136,2008
22,1.347872,0.069289,6.667424,0.000882,0.978643,0.977072,0.916856,0.941231,0.928884,1961,183,126,2018
23,1.316271,0.107048,6.472435,0.000625,0.978139,0.976178,0.912630,0.939422,0.925832,1949,193,130,2016
24,1.331112,0.038949,6.613999,0.000870,0.978657,0.976653,0.909050,0.945480,0.926907,1939,203,117,2029
25,1.324023,0.059926,6.552623,0.002522,0.979123,0.976988,0.913692,0.942657,0.927949,1952,191,123,2022
26,1.338468,0.204065,6.486395,0.000627,0.980857,0.978912,0.917610,0.944988,0.931098,1961,182,118,2027
27,1.358601,0.278738,6.513037,0.000410,0.981462,0.979013,0.921374,0.952359,0.936610,1973,174,102,2039
28,1.366133,0.450417,6.379256,0.000331,0.982493,0.980590,0.922764,0.953336,0.937801,1974,171,100,2043
29,1.367468,0.449755,6.384016,0.001190,0.983092,0.981786,0.923425,0.950117,0.936581,1974,169,107,2038
30,1.279292,0.197566,6.197461,0.000478,0.984630,0.983203,0.928214,0.952892,0.940391,1986,158,101,2043
31,1.310226,0.129741,6.420080,0.000437,0.985109,0.984200,0.923844,0.949674,0.936581,1974,168,108,2038
32,1.293268,0.097518,6.367487,0.000445,0.986093,0.984547,0.932188,0.960857,0.946306,1992,150,84,2062
