epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.674850,0.368429,8.056376,0.156099,0.897490,0.889088,0.802811,0.826026,0.814253,1709,435,373,1771
2,4.504777,0.299244,7.919051,0.029279,0.946917,0.944860,0.868928,0.884741,0.876763,1859,286,247,1896
3,5.167492,0.699877,8.172218,0.715655,0.444065,0.453540,0.467372,0.494865,0.480726,938,1208,1082,1060
4,5.242409,0.720193,8.307350,0.698559,0.492836,0.491895,0.489504,0.478099,0.483734,1072,1070,1120,1026
5,5.237519,0.692821,8.320208,0.699272,0.498907,0.493606,0.508260,0.430504,0.466162,1251,893,1221,923
6,5.229448,0.691256,8.311558,0.694053,0.494232,0.491030,0.496713,0.563111,0.527832,916,1225,938,1209
7,5.222278,0.699536,8.290953,0.694926,0.500361,0.498854,0.500000,0.654079,0.566754,740,1403,742,1403
8,5.228499,0.693505,8.304741,0.697629,0.499127,0.500707,0.499423,0.605410,0.547333,843,1301,846,1298
9,5.221817,0.690554,8.301526,0.690455,0.499898,0.505693,0.497324,0.476902,0.486899,1112,1033,1121,1022
10,5.207540,0.682423,8.289528,0.682417,0.552619,0.534305,0.533080,0.590294,0.560230,1037,1108,878,1265
