epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.693356,0.260287,8.080657,0.263729,0.858314,0.847842,0.751564,0.784149,0.767511,1587,556,463,1682
2,4.500026,0.259528,7.935717,0.037189,0.944545,0.940008,0.860794,0.880486,0.870529,1841,305,256,1886
3,5.166012,0.718581,8.161086,0.708107,0.436059,0.458416,0.450575,0.456876,0.453704,948,1195,1165,980
4,5.232025,0.692494,8.316497,0.692659,0.514480,0.512371,0.515909,0.529138,0.522440,1078,1065,1010,1135
5,5.240674,0.690881,8.326607,0.700287,0.502719,0.505955,0.500447,0.522145,0.511065,1025,1118,1025,1120
6,5.220640,0.693751,8.296099,0.691196,0.488106,0.490715,0.493353,0.466480,0.479541,1111,1029,1146,1002
7,5.246901,0.693885,8.326548,0.710103,0.497065,0.492161,0.504165,0.592541,0.544792,893,1250,874,1271
8,5.209869,0.679949,8.300009,0.677775,0.513457,0.517025,0.505929,0.536813,0.520913,1017,1125,994,1152
9,5.217462,0.694355,8.309440,0.669621,0.520539,0.514141,0.516263,0.406803,0.455043,1324,818,1273,873
10,5.196690,0.649343,8.306524,0.671794,0.564183,0.540807,0.533644,0.640224,0.582096,946,1199,771,1372
