epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.676381,0.332927,8.128048,0.112275,0.884792,0.883652,0.787717,0.825560,0.806194,1667,477,374,1770
2,4.510603,0.242070,7.973466,0.032531,0.942097,0.937480,0.861009,0.875466,0.868178,1841,303,267,1877
3,5.258676,0.704086,8.341187,0.708369,0.461715,0.465513,0.474954,0.486474,0.480645,991,1153,1101,1043
4,5.258435,0.702653,8.340929,0.709460,0.493306,0.491288,0.499041,0.485541,0.492199,1099,1045,1103,1041
5,5.227488,0.695426,8.301733,0.697187,0.496655,0.496440,0.498502,0.543630,0.520089,973,1172,978,1165
6,5.232996,0.692115,8.317492,0.693847,0.493980,0.496625,0.496130,0.597390,0.542072,840,1302,864,1282
7,5.236880,0.707243,8.314754,0.691013,0.496344,0.497923,0.490977,0.431437,0.459285,1185,959,1219,925
8,5.228011,0.691738,8.313478,0.688632,0.494726,0.494008,0.495795,0.604662,0.544844,824,1319,848,1297
9,5.223970,0.683270,8.306468,0.695883,0.502250,0.496526,0.499781,0.533147,0.515925,1003,1143,1000,1142
10,5.216933,0.683544,8.309044,0.678728,0.515471,0.511068,0.489807,0.414646,0.449103,1218,926,1255,889
