epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.703291,0.460020,8.053056,0.134203,0.765480,0.767509,0.686424,0.670089,0.678158,1489,656,707,1436
2,4.505090,0.261448,7.945653,0.034658,0.914519,0.909384,0.840297,0.844216,0.842252,1800,344,334,1810
3,5.251795,0.694925,8.331564,0.713437,0.469498,0.471479,0.481008,0.578285,0.525180,803,1339,905,1241
4,5.232218,0.716723,8.284289,0.706667,0.496334,0.497429,0.495692,0.456370,0.475219,1150,995,1165,978
5,5.246320,0.696456,8.331011,0.701716,0.496834,0.495743,0.493554,0.500467,0.496987,1046,1100,1070,1072
6,5.245862,0.693793,8.330570,0.703682,0.500908,0.498940,0.502723,0.559441,0.529568,956,1187,945,1200
7,5.231941,0.697862,8.308896,0.696020,0.497036,0.498010,0.502727,0.472948,0.487383,1141,1003,1130,1014
8,5.232600,0.692124,8.314145,0.696728,0.500156,0.497603,0.502773,0.508174,0.505459,1071,1076,1053,1088
9,5.233143,0.695465,8.312268,0.696872,0.484220,0.484672,0.491249,0.589086,0.535737,836,1308,881,1263
10,5.218649,0.691001,8.287160,0.699521,0.494640,0.498908,0.498782,0.476945,0.487619,1112,1029,1123,1024
