epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.553167,0.317844,7.974193,0.048662,0.848386,0.833983,0.754491,0.764349,0.759388,1612,533,505,1638
2,4.528888,0.370398,7.918406,0.014172,0.930031,0.926439,0.839691,0.862809,0.851093,1792,353,294,1849
3,5.388411,0.694211,8.510871,0.790074,0.488885,0.484737,0.495541,0.414066,0.451155,1236,905,1258,889
4,5.233373,0.692171,8.297613,0.716419,0.493330,0.489273,0.494945,0.479478,0.487088,1095,1049,1116,1028
5,5.240154,0.693538,8.316648,0.707810,0.493424,0.497453,0.490149,0.475524,0.482726,1082,1061,1125,1020
6,5.235726,0.690015,8.317868,0.700783,0.500357,0.497165,0.500655,0.534981,0.517249,1000,1144,997,1147
7,5.230982,0.681597,8.315803,0.701144,0.492959,0.489364,0.493171,0.454757,0.473186,1142,1002,1169,975
8,5.244731,0.713031,8.316067,0.700060,0.491721,0.489652,0.499365,0.549907,0.523418,962,1182,965,1179
9,5.238737,0.704350,8.314104,0.698045,0.491942,0.495799,0.491518,0.528037,0.509124,979,1169,1010,1130
10,5.236432,0.693684,8.319570,0.697022,0.471160,0.480267,0.474839,0.413906,0.442284,1164,981,1256,887
