epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.652248,0.255856,8.041112,0.229003,0.867614,0.859373,0.760455,0.779953,0.770081,1616,527,472,1673
2,4.425360,0.250180,7.822332,0.020994,0.946307,0.938689,0.864668,0.888889,0.876611,1848,298,238,1904
3,5.222143,0.740343,8.251518,0.701308,0.426037,0.436601,0.452539,0.477855,0.464853,903,1240,1120,1025
4,5.219142,0.691000,8.292635,0.694486,0.513872,0.511263,0.508684,0.518881,0.513732,1068,1075,1032,1113
5,5.210596,0.690280,8.282518,0.689171,0.508509,0.506976,0.503726,0.535664,0.519205,1011,1132,996,1149
6,5.197326,0.695577,8.276914,0.664028,0.500475,0.502248,0.502586,0.497672,0.500117,1082,1058,1079,1069
7,5.161171,0.675925,8.239035,0.651073,0.523782,0.509873,0.514464,0.538928,0.526412,1052,1091,989,1156
8,5.067338,0.520334,8.264661,0.575248,0.660130,0.637916,0.598168,0.699907,0.645050,1133,1009,644,1502
9,5.071793,0.510504,8.278983,0.577250,0.807551,0.795674,0.714095,0.748369,0.730830,1499,643,540,1606
10,5.036479,0.463655,8.292597,0.533813,0.867108,0.853319,0.780488,0.821279,0.800364,1650,495,383,1760
