epoch,loss_train,task_loss,cont_loss,adv_loss,auroc,auprc,precision,recall,f1,tn,fp,fn,tp
1,4.625619,0.343425,8.067861,0.067509,0.887086,0.890063,0.788204,0.822761,0.805112,1670,474,380,1764
2,4.428030,0.222503,7.850480,0.020281,0.947307,0.941164,0.876212,0.884795,0.880483,1876,268,247,1897
3,5.242537,0.734265,8.282158,0.713863,0.452263,0.459550,0.473539,0.479944,0.476720,1000,1144,1115,1029
4,5.224885,0.700684,8.300626,0.688465,0.489032,0.493413,0.492218,0.472015,0.481905,1100,1044,1132,1012
5,5.217041,0.694290,8.309534,0.668734,0.498968,0.497497,0.496943,0.531031,0.513422,993,1152,1005,1138
6,5.200512,0.691853,8.268525,0.682979,0.497686,0.498294,0.497535,0.611370,0.548610,817,1325,834,1312
7,5.213275,0.710415,8.279604,0.679611,0.500554,0.499112,0.493873,0.432369,0.461079,1194,950,1217,927
8,5.187905,0.704498,8.274709,0.639581,0.523892,0.522594,0.509996,0.582751,0.543951,942,1201,895,1250
9,5.162401,0.643141,8.305272,0.610176,0.580758,0.534137,0.552489,0.570028,0.561121,1157,989,921,1221
10,5.067774,0.422997,8.313264,0.610260,0.742292,0.723906,0.648253,0.744403,0.693009,1278,866,548,1596
